id X Y Z
DDD 1 .6976991 .9850552 0.251659
DDD 2 .5434368 .2703323 0.885228
DDD 3 .9689776 .2403858 0.294624
DDD 4 .7091284 .0989726 0.715389
DDD 5 .7167791 .9939944 0.840342
DDD 6 .7273793 .9813956 0.308522
DDD 7 .6790681 .2224146 0.860628
DDD 8 .1953802 .1809588 0.601140
DDD 9 .8945261 .9333673 0.636946
DDD 10 .0570851 .8624783 0.212824
DDD 11 .2167010 .3485911 0.913614
DDD 12 .4768686 .3181340 0.540914
DDD 13 .0390501 .8322488 0.376071
DDD 14 .6841332 .1850533 0.551378
DDD 15 .3517347 .9308842 0.341294
DDD 16 .6602554 .1856562 0.253605
DDD 17 .1804862 .2664673 0.140695
DDD 18 .0623412 .2206244 0.143117
DDD 19 .8411775 .6884488 0.960910
DDD 20 .0306018 .9526619 0.578350
DDD 21 .3785655 .4697262 0.900829
DDD 22 .3241422 .8565713 0.271729
DDD 23 .8291672 .2882915 0.604140
DDD 24 .5775128 .5346101 0.326655
DDD 25 .0290605 .5718491 0.255587
DDD 26 .5588826 .3001476 0.586734
DDD 27 .7377079 .2351681 0.852622
DDD 28 .5190883 .9493442 0.973703
DDD 29 .7163466 .0851225 0.298424
DDD 30 .6154772 .5394566 0.759574
DDD 31 .6192339 .8195740 0.685832
DDD 32 .7293201 .0804602 0.092087
DDD 33 .3507266 .6542374 0.290219
DDD 34 .7120127 .4685084 0.811354
DDD 35 .8209743 .6647241 0.300613
DDD 36 .3222310 .8273523 0.429640
DDD 37 .3955725 .8548646 0.773538
DDD 38 .1700514 .6967440 0.065779
DDD 39 .0650020 .1204433 0.532186
DDD 40 .3687087 .1720864 0.478032
DDD 41 .4307445 .4704292 0.906617
DDD 42 .0015373 .0516946 0.666382
DDD 43 .6767548 .3339262 0.386996
DDD 44 .8196415 .1190337 0.786296
DDD 45 .1151526 .1961801 0.377889
DDD 46 .8613687 .6467223 0.937171
DDD 47 .6987218 .2843530 0.540575
DDD 48 .1816218 .7639804 0.379134
DDD 49 .8027343 .1141839 0.673860
DDD 50 .0388535 .1240738 0.778657
DDD 51 .0048975 .4003785 0.029164
DDD 52 .3391378 .9252056 0.107198
DDD 53 .6325269 .5524014 0.744275
DDD 54 .6964220 .2967562 0.732533
DDD 55 .2855089 .5865466 0.311075
DDD 56 .1398305 .8198062 0.494825
DDD 57 .8549187 .0855368 0.889871
DDD 58 .4741269 .9010281 0.216562
DDD 59 .9004294 .5667085 0.549690
DDD 60 .9570490 .1943258 0.234903














