id X Y Z
DDD 1 .1468363 .1170476 0.422812
DDD 2 .0549885 .5619882 0.360083
DDD 3 .7746018 .7639878 0.795514
DDD 4 .4169874 .0054737 0.413324
DDD 5 .4545706 .9114853 0.656259
DDD 6 .1797529 .0675561 0.480490
DDD 7 .2449876 .9322664 0.810637
DDD 8 .5909764 .0567730 0.650102
DDD 9 .4436153 .0221744 0.537102
DDD 10 .2674756 .9384043 0.881093
DDD 11 .4768671 .7486229 0.361389
DDD 12 .7625025 .2207636 0.972676
DDD 13 .2670865 .1901222 0.578110
DDD 14 .2123582 .6286846 0.659288
DDD 15 .9910826 .2301935 0.015067
DDD 16 .9797362 .4541255 0.952941
DDD 17 .0654125 .3036825 0.392275
DDD 18 .6901149 .2899290 0.216660
DDD 19 .5427940 .7177778 0.691077
DDD 20 .9570680 .5729465 0.100055
DDD 21 .6645918 .4472162 0.076624
DDD 22 .4164780 .4439865 0.240805
DDD 23 .5592107 .3339941 0.141352
DDD 24 .6297119 .2689156 0.907785
DDD 25 .1656000 .6446874 0.714186
DDD 26 .3507747 .0897569 0.179986
DDD 27 .2425803 .1289849 0.333416
DDD 28 .1486823 .5563213 0.321038
DDD 29 .3335128 .6945567 0.875011
DDD 30 .1877171 .7348085 0.419285


