id X Y
DD 1 .4570201 .7530641
DD 2 .3902631 .0731497
DD 3 .6692070 .6793611
DD 4 .5220279 .4101075
DD 5 .1229711 .2070227
DD 6 .0366575 .5305469
DD 7 .3712521 .8134226
DD 8 .4495398 .5233826
DD 9 .6163714 .7916497
DD 10 .3768150 .7192564
DD 11 .8834163 .7648709
DD 12 .0764182 .8547247
DD 13 .9997763 .0793345
DD 14 .4751466 .6397068
DD 15 .2464710 .1204823
DD 16 .0076363 .6621376
DD 17 .3743209 .9072658
DD 18 .8930766 .6296403
DD 19 .1858370 .4270143
DD 20 .9187390 .4687414
DD 21 .0446104 .8778690
DD 22 .0773720 .6722220
DD 23 .1481200 .5261558
DD 24 .3971011 .3366655
DD 25 .5349008 .9379068
DD 26 .0740978 .3346609
DD 27 .6280841 .0203251
DD 28 .8238377 .7264710
DD 29 .3670948 .1611207
DD 30 .6476662 .4788235
DD 31 .0579166 .7695850
DD 32 .5965390 .4058480
DD 33 .0774799 .1288217
DD 34 .4196042 .4985991
DD 35 .2845395 .5269733
DD 36 .2156562 .9221133
DD 37 .8905448 .4473728
DD 38 .5518197 .3270600
DD 39 .7896311 .9015819
DD 40 .3550228 .0788168
DD 41 .7846139 .9610319
DD 42 .7843027 .8197390
DD 43 .3109270 .7957444
DD 44 .0096491 .6575446
DD 45 .3754493 .1131613
DD 46 .2973539 .3586298
DD 47 .4022763 .2947271
DD 48 .1615878 .3017907
DD 49 .1103726 .6783354
DD 50 .9035899 .6347948
DD 51 .7238343 .6943489
DD 52 .1273217 .0305459
DD 53 .7068663 .7324131
DD 54 .4851315 .5557477
DD 55 .4826808 .9339841
DD 56 .8477819 .2750395
DD 57 .5860223 .2471724
DD 58 .3765341 .0870597
DD 59 .4480569 .1594370
DD 60 .8547618 .6328458
DD 61 .2426091 .0906328
DD 62 .5541804 .5759180
DD 63 .3443225 .4722071
DD 64 .4951475 .7093502
DD 65 .0599356 .4837275
DD 66 .0280083 .7176485
DD 67 .1786398 .1286929
DD 68 .2170410 .4673534
DD 69 .0190990 .1085134
DD 70 .7416043 .8144924













