id X Y Z
DDD 1 .7707515 .9012778 0.873304
DDD 2 .9273567 .0411366 0.790008
DDD 3 .5358105 .4413559 0.233907
DDD 4 .1169852 .7245879 0.646057
DDD 5 .9365325 .9500751 0.761186
DDD 6 .7386647 .2503243 0.236128
DDD 7 .5118329 .4229732 0.313461
DDD 8 .0982024 .2578043 0.238492
DDD 9 .6455159 .9630810 0.062557
DDD 10 .4191324 .7357914 0.563575
DDD 11 .8419639 .3100508 0.950413
DDD 12 .7991379 .7009635 0.131308
DDD 13 .0434198 .2315586 0.683024
DDD 14 .7429357 .8643221 0.134668
DDD 15 .2850757 .2999945 0.415543
DDD 16 .4702188 .6156161 0.028286
DDD 17 .5650069 .9129845 0.981714
DDD 18 .7857683 .3600501 0.935704
DDD 19 .3563010 .3687553 0.267845
DDD 20 .0072376 .6582504 0.901082
DDD 21 .5561766 .5525469 0.760514
DDD 22 .8407778 .0193404 0.730286
DDD 23 .3866270 .9414762 0.766353
DDD 24 .9295297 .7850677 0.101631
DDD 25 .0558214 .2432438 0.546057
DDD 26 .0164510 .4647531 0.840090
DDD 27 .7692917 .5371276 0.901138
DDD 28 .3898944 .2184336 0.520864
DDD 29 .5424997 .2096146 0.186410
DDD 30 .8341981 .9584736 0.245538
DDD 31 .4968645 .6350549 0.491256
DDD 32 .1922097 .7051576 0.402249
DDD 33 .8923859 .2446707 0.015971
DDD 34 .5535410 .2838779 0.034276
DDD 35 .7217980 .5933941 0.415458
DDD 36 .8903491 .0225336 0.601036
DDD 37 .6113633 .9491213 0.577663
DDD 38 .7379664 .5671798 0.368229
DDD 39 .0771462 .9063437 0.345793
DDD 40 .5146670 .9888552 0.673562









