id X Y Z
DDD 1 .4712308 .1431453 0.100789
DDD 2 .5691321 .2769863 0.486139
DDD 3 .6616586 .6791771 0.565071
DDD 4 .2963268 .4798967 0.778541
DDD 5 .3233222 .4286719 0.948004
DDD 6 .0698041 .6028434 0.677239
DDD 7 .0020339 .2683211 0.514917
DDD 8 .7437982 .1801712 0.688182
DDD 9 .3125033 .6623951 0.868764
DDD 10 .1147074 .3619687 0.159260
DDD 11 .8316230 .1956837 0.225022
DDD 12 .2521005 .8282083 0.141043
DDD 13 .5968837 .9182326 0.134895
DDD 14 .3286100 .5049567 0.630670
DDD 15 .4153134 .1489157 0.204011
DDD 16 .4080491 .6697052 0.306621
DDD 17 .6597844 .9235355 0.188331
DDD 18 .0052330 .3150518 0.766036
DDD 19 .4204664 .1787349 0.717092
DDD 20 .4549973 .3847938 0.497019
DDD 21 .6372753 .2113242 0.371640
DDD 22 .7882015 .9734934 0.486901
DDD 23 .6995339 .5569515 0.139079
DDD 24 .6629831 .9967948 0.817133
DDD 25 .1843807 .2431543 0.871466
DDD 26 .8816010 .3397244 0.311432
DDD 27 .8258835 .8780124 0.868665
DDD 28 .2657731 .1559302 0.268998
DDD 29 .0600103 .1626489 0.508062
DDD 30 .4828885 .8418485 0.618506
DDD 31 .8617135 .5269894 0.272507
DDD 32 .3157577 .2031445 0.666004
DDD 33 .0520712 .4842594 0.979782
DDD 34 .5410641 .3610028 0.487214
DDD 35 .4658465 .2189663 0.643405
DDD 36 .9053051 .8449691 0.985225
DDD 37 .6806314 .5413543 0.040483
DDD 38 .7281638 .8565938 0.766564
DDD 39 .4530947 .7718137 0.959032
DDD 40 .6758386 .5711411 0.359623
DDD 41 .3084035 .9122628 0.608272
DDD 42 .6722926 .2176273 0.393780
DDD 43 .2957988 .6063692 0.723723
DDD 44 .3835585 .1224746 0.189185
DDD 45 .8542303 .3124318 0.405941
DDD 46 .0355703 .4386425 0.814135
DDD 47 .8120461 .6750729 0.045778
DDD 48 .5133855 .3672582 0.035424
DDD 49 .2466553 .5853883 0.557010
DDD 50 .9305210 .7070411 0.729921
DDD 51 .4139822 .6021388 0.613712
DDD 52 .5303593 .8702382 0.661221
DDD 53 .0710705 .4447271 0.961402
DDD 54 .4535939 .3518866 0.906551
DDD 55 .7935346 .7753762 0.866702
DDD 56 .3303815 .2390252 0.555183
DDD 57 .5553378 .5138779 0.314579
DDD 58 .7746559 .8425273 0.097598
DDD 59 .8017743 .9618021 0.044856
DDD 60 .7998494 .0085451 0.237600
DDD 61 .1051891 .9799361 0.987923
DDD 62 .2564569 .1386781 0.471266
DDD 63 .5320466 .7262209 0.410634
DDD 64 .1163820 .3749352 0.073722
DDD 65 .0421140 .8223716 0.941355
DDD 66 .4882227 .6818799 0.895250
DDD 67 .2459108 .5139780 0.750880
DDD 68 .5204979 .5160682 0.594122
DDD 69 .0128517 .0969633 0.190537
DDD 70 .9026862 .1815323 0.284490
DDD 71 .7848302 .7161229 0.067189
DDD 72 .7607577 .5366682 0.066445
DDD 73 .7310093 .1498370 0.421079
DDD 74 .8060254 .0869821 0.215815
DDD 75 .4894671 .3672520 0.053163
DDD 76 .2625443 .2517636 0.543866
DDD 77 .2777360 .9060155 0.434474
DDD 78 .1853325 .2504257 0.068090
DDD 79 .4023352 .3333295 0.406692
DDD 80 .2933061 .0730031 0.323055

