id X Y
DD 1 .3049035 .3221034
DD 2 .6259865 .5234487
DD 3 .5562568 .3975432
DD 4 .0764467 .3292835
DD 5 .1942746 .7714312
DD 6 .3455074 .6945466
DD 7 .6352209 .7440615
DD 8 .8335407 .2762992
DD 9 .0527939 .4869037
DD 10 .0478393 .7727705
DD 11 .5204131 .8831469
DD 12 .9432916 .4359795
DD 13 .8294085 .2023484
DD 14 .2079572 .3748004
DD 15 .9057869 .8035903
DD 16 .1193856 .3414781
DD 17 .0243954 .7486355
DD 18 .3188477 .9377189
DD 19 .6399191 .3856066
DD 20 .0668537 .0072490
DD 21 .4669100 .8104666
DD 22 .8208113 .6696714
DD 23 .9810998 .2413422
DD 24 .0683430 .2026076
DD 25 .0042524 .8002792
DD 26 .1990432 .9399991
DD 27 .3849277 .4766374
DD 28 .9322087 .6061093
DD 29 .5954026 .0717997
DD 30 .7547399 .0667299
DD 31 .6157920 .0594654
DD 32 .4658784 .3083978
DD 33 .7427869 .3403115
DD 34 .9651386 .4475937
DD 35 .6025293 .0625058
DD 36 .7355970 .5569529
DD 37 .0126397 .6962343
DD 38 .1330497 .8440115
DD 39 .4624499 .5043403
DD 40 .8463173 .9369559


