id X Y Z
DDD 1 .4958894 .5192154 0.886076
DDD 2 .8853150 .3270836 0.784081
DDD 3 .3311198 .0121602 0.643935
DDD 4 .4868272 .2459817 0.841520
DDD 5 .0365659 .2003404 0.295038
DDD 6 .0454185 .0752681 0.339055
DDD 7 .9972076 .5967340 0.863522
DDD 8 .9993386 .6302353 0.561446
DDD 9 .3159450 .4819280 0.807793
DDD 10 .6560457 .3848405 0.726179
DDD 11 .3093874 .6279534 0.825438
DDD 12 .2907771 .9548623 0.062526
DDD 13 .1469119 .9469663 0.751579
DDD 14 .1575658 .4339427 0.527011
DDD 15 .0321569 .5510322 0.842053
DDD 16 .7129068 .8751181 0.966191
DDD 17 .0868742 .1593018 0.696045
DDD 18 .6500232 .4567317 0.997023
DDD 19 .9015197 .5394256 0.810309
DDD 20 .7397677 .5454039 0.738389
DDD 21 .9752804 .7094437 0.203001
DDD 22 .6015282 .5520402 0.591796
DDD 23 .0780648 .3803654 0.329161
DDD 24 .2004987 .6892134 0.208099
DDD 25 .7134829 .4515180 0.857181
DDD 26 .0902221 .9366968 0.942164
DDD 27 .8176692 .5812703 0.168079
DDD 28 .3828307 .1009821 0.411928
DDD 29 .7541075 .6832043 0.635671
DDD 30 .5127984 .1463147 0.043487
DDD 31 .4070674 .8180021 0.197223
DDD 32 .6296864 .2486651 0.768371
DDD 33 .2709996 .9775156 0.085879
DDD 34 .6652202 .4871365 0.021651
DDD 35 .1029340 .7404711 0.228306
DDD 36 .7114797 .8841454 0.182255
DDD 37 .8597223 .2073168 0.920174
DDD 38 .4489297 .7183062 0.293116
DDD 39 .8795329 .9206261 0.001312
DDD 40 .2918645 .6818599 0.965359
DDD 41 .8724879 .0105043 0.386025
DDD 42 .1785022 .4947192 0.525470
DDD 43 .2313942 .3723923 0.216027
DDD 44 .2148361 .9143097 0.874966
DDD 45 .1203117 .5258052 0.762886
DDD 46 .5643522 .5263828 0.483113
DDD 47 .0938838 .5926552 0.354821
DDD 48 .1262490 .0364032 0.427930
DDD 49 .6790815 .6861816 0.612183
DDD 50 .9167574 .7110022 0.187352
DDD 51 .1359389 .4669188 0.914749
DDD 52 .1029678 .7888605 0.132256
DDD 53 .9151443 .6888594 0.143268
DDD 54 .9651203 .6722849 0.986632
DDD 55 .2456478 .6527956 0.695973
DDD 56 .4980251 .0441914 0.675313
DDD 57 .5999161 .4680310 0.925710
DDD 58 .9090459 .1872426 0.588110
DDD 59 .9707591 .1990205 0.815313
DDD 60 .1203168 .1070377 0.316616
DDD 61 .1119291 .0783136 0.022931
DDD 62 .9154673 .9115460 0.847149
DDD 63 .9926117 .1772091 0.635451
DDD 64 .1525220 .5439538 0.411782
DDD 65 .2286341 .8540745 0.072930
DDD 66 .2487102 .6127722 0.524917
DDD 67 .4033822 .9981144 0.143273
DDD 68 .8710888 .8559795 0.757505
DDD 69 .8891847 .0417675 0.881954
DDD 70 .5680415 .7971656 0.912783
DDD 71 .6229547 .8536650 0.965676
DDD 72 .2672870 .4206415 0.689598
DDD 73 .5633357 .3094555 0.211634
DDD 74 .6499045 .1663118 0.931030
DDD 75 .2331220 .3706011 0.411906
DDD 76 .0784808 .1182994 0.588730
DDD 77 .4904918 .1197245 0.285727
DDD 78 .8896987 .7659092 0.129904
DDD 79 .8232344 .0810546 0.879157
DDD 80 .5239352 .9210360 0.969471
DDD 81 .0568533 .4092269 0.861180
DDD 82 .4106192 .9896006 0.734305
DDD 83 .1328198 .7099506 0.628569
DDD 84 .1996219 .4605704 0.159580
DDD 85 .9575072 .3501228 0.046581
DDD 86 .4547267 .7766104 0.056767
DDD 87 .3431015 .5486414 0.931772
DDD 88 .1216501 .2049542 0.893929
DDD 89 .5442225 .1757187 0.425184
DDD 90 .9540743 .3927145 0.899148
