id X Y Z
DDD 1 .7815433 .2175635 0.703616
DDD 2 .5054230 .0743421 0.696242
DDD 3 .8644661 .1342633 0.095861
DDD 4 .1909473 .1493045 0.755022
DDD 5 .9249532 .2165978 0.866965
DDD 6 .6548542 .0325640 0.461818
DDD 7 .1210911 .3538964 0.866762
DDD 8 .0977713 .4408544 0.350992
DDD 9 .8472038 .4378455 0.109411
DDD 10 .8044412 .0871189 0.334268
DDD 11 .3534857 .4268079 0.865576
DDD 12 .9725917 .7569097 0.115675
DDD 13 .1501400 .4965985 0.220129
DDD 14 .4498493 .2327409 0.612208
DDD 15 .6106159 .5806094 0.405840
DDD 16 .5963075 .1132568 0.344227
DDD 17 .0843030 .4108488 0.605681
DDD 18 .5617822 .4036157 0.404465
DDD 19 .1864782 .1830076 0.547886
DDD 20 .0127778 .1941219 0.385027
