id X Y
DD 1 .2679324 .2094840
DD 2 .0530640 .6668116
DD 3 .6516811 .2922317
DD 4 .6239399 .4843451
DD 5 .2239744 .4537832
DD 6 .6020478 .0423157
DD 7 .2759720 .7361627
DD 8 .1337336 .3413089
DD 9 .6012580 .5291129
DD 10 .9878264 .4193262
DD 11 .2291691 .9459353
DD 12 .5200708 .0448133
DD 13 .1373490 .0261765
DD 14 .5082389 .5548882
DD 15 .4576712 .4495861
DD 16 .6365049 .3789754
DD 17 .7543824 .2710422
DD 18 .6714739 .3763850
DD 19 .3390754 .7611673
DD 20 .2950010 .4876688
DD 21 .0165623 .3129233
DD 22 .5820255 .9983649
DD 23 .5390314 .5388560
DD 24 .8639752 .5220513
DD 25 .4807017 .5626432
DD 26 .0162898 .1469792
DD 27 .0166911 .9654631
DD 28 .0561580 .5140028
DD 29 .6706363 .1832251
DD 30 .5250810 .2975747
DD 31 .6459135 .1031746
DD 32 .8392639 .9782804
DD 33 .7227547 .3535774
DD 34 .1855050 .1942629
DD 35 .4232969 .9313860
DD 36 .3751074 .5469811
DD 37 .4412923 .4207800
DD 38 .2847826 .6585707
DD 39 .1130130 .6085255
DD 40 .2404610 .6156805
DD 41 .5684410 .7260029
DD 42 .2537708 .7075587
DD 43 .4323245 .2057888
DD 44 .9056072 .5314004
DD 45 .5157375 .5336242
DD 46 .5780884 .9900738
DD 47 .5105746 .7427422
DD 48 .5441936 .2783363
DD 49 .6195934 .0126440
DD 50 .1999072 .4130839
DD 51 .3583426 .8117823
DD 52 .7206549 .9180600
DD 53 .1752420 .6140216
DD 54 .0836257 .5683253
DD 55 .4623662 .4104687
DD 56 .3491233 .2166924
DD 57 .0697789 .4570957
DD 58 .1538013 .1827723
DD 59 .3757379 .8077824
DD 60 .5404041 .9423215
DD 61 .7763819 .4827778
DD 62 .7238684 .3047219
DD 63 .3017875 .3523879
DD 64 .5512505 .2417251
DD 65 .7882024 .1507403
DD 66 .8193319 .3005666
DD 67 .1739704 .0880134
DD 68 .0228259 .3062351
DD 69 .2618234 .3523527
DD 70 .4592766 .9756093
DD 71 .6129888 .8730923
DD 72 .0429011 .2123652
DD 73 .7065903 .9806498
DD 74 .9951933 .2455569
DD 75 .3962744 .4088401
DD 76 .2889881 .3736030
DD 77 .9975229 .2431470
DD 78 .0162747 .7736090
DD 79 .7038744 .1619731
DD 80 .6072683 .4655476
DD 81 .8059259 .3228503
DD 82 .1154955 .8513398
DD 83 .4086825 .6253066
DD 84 .8548303 .9873592
DD 85 .7332186 .3873376
DD 86 .9709417 .5398534
DD 87 .0578660 .6915007
DD 88 .6803878 .7982634
DD 89 .9999149 .2153220
DD 90 .7320145 .7009726
DD 91 .9462471 .1222536
DD 92 .1413062 .0186377
DD 93 .4830870 .8546363
DD 94 .6102898 .0365035
DD 95 .8113000 .1772737
DD 96 .6524182 .6109885
DD 97 .2120536 .7451110
DD 98 .8599675 .6168991
DD 99 .1833336 .4243921
DD 100 .7347719 .7569053
DD 101 .1234418 .6343483
DD 102 .9930060 .6189260
DD 103 .3033358 .5842101
DD 104 .3801038 .8218646
DD 105 .9431752 .3839273
DD 106 .1091892 .1052207
DD 107 .7748608 .9697059
DD 108 .5694918 .2505338
DD 109 .5043478 .4081038
DD 110 .6315314 .6669021
DD 111 .7452477 .6632561
DD 112 .5822938 .1610069
DD 113 .6263510 .0066041
DD 114 .5225831 .6136879
DD 115 .4153644 .0305604
DD 116 .2041396 .7071875
DD 117 .8720259 .2476382
DD 118 .2173531 .1342457
DD 119 .0559778 .5029874
DD 120 .7903934 .4543134
DD 121 .0660187 .3267934
DD 122 .0437234 .4627880
DD 123 .4627570 .7668908
DD 124 .3641682 .0633987
DD 125 .3989250 .4719973
DD 126 .8113847 .5762044
DD 127 .9108224 .5804785
DD 128 .5256211 .5061520
DD 129 .2582148 .4842732
DD 130 .5354818 .3093033
DD 131 .1736603 .3958452
DD 132 .9219235 .8327088
DD 133 .6183337 .8985399
DD 134 .9213089 .0140183
DD 135 .0501287 .7958139
DD 136 .3749479 .1902987
DD 137 .8887860 .5182404
DD 138 .2715557 .0017147
DD 139 .0971854 .4622586
DD 140 .4863776 .3417483
DD 141 .5604088 .7221151
DD 142 .8877588 .9960129
DD 143 .8948771 .9746175
DD 144 .6375934 .3585032
DD 145 .8064530 .4609657
DD 146 .8227704 .6868270
DD 147 .1740343 .1943308
DD 148 .7743561 .4636317
DD 149 .3864946 .2567884
DD 150 .0012112 .2145991
DD 151 .5160213 .3229742
DD 152 .2139527 .1760567
DD 153 .7676038 .7861847
DD 154 .2600329 .0269883
DD 155 .0877995 .9288858
DD 156 .9351345 .9580413
DD 157 .3186082 .7744913
DD 158 .7714688 .0385576
DD 159 .0044656 .3191193
DD 160 .4088312 .4937358
DD 161 .7496901 .9465999
DD 162 .5958107 .3872818
DD 163 .4153356 .5905848
DD 164 .0002788 .5273757
DD 165 .6609661 .6749699
DD 166 .7716041 .3199805
DD 167 .2885495 .5262703
DD 168 .3208597 .8654993
DD 169 .1301023 .7348693
DD 170 .3860105 .8520620
DD 171 .1230778 .2094705
DD 172 .6306048 .6983380
DD 173 .7104259 .2214072
DD 174 .4782425 .8352463
DD 175 .4459192 .8109763
DD 176 .4899673 .8213112
DD 177 .0273977 .2024566
DD 178 .4141331 .9302124
DD 179 .9561832 .4612156
DD 180 .3321326 .6383384
DD 181 .3527203 .0760944
DD 182 .5300571 .7194038
DD 183 .5566576 .4513602
DD 184 .4747851 .0044663
DD 185 .1017581 .8707175
DD 186 .3795782 .8084985
DD 187 .2673693 .2144522
DD 188 .3129090 .0160853
DD 189 .1413563 .8705262
DD 190 .8263524 .2533385
DD 191 .1445493 .6196281
DD 192 .0318569 .7827924
DD 193 .1115495 .9685968
DD 194 .5119745 .0123915
DD 195 .8323241 .0695552
DD 196 .1525749 .0157425
DD 197 .6560556 .0442944
DD 198 .8876098 .3630973
DD 199 .2533556 .7232218
DD 200 .5685315 .9431042
DD 201 .5228619 .4313129
DD 202 .0334106 .3337381
DD 203 .1985646 .8732572
DD 204 .4565513 .6140247
DD 205 .9376107 .1871555
DD 206 .8998723 .1907463
DD 207 .2049740 .0889881
DD 208 .5414120 .0782846
DD 209 .4689015 .3944029
DD 210 .3904411 .8846505
DD 211 .1146166 .1934669
DD 212 .6667201 .2296075
DD 213 .7960329 .1186478
DD 214 .8648408 .0961376
DD 215 .0863580 .4747418
DD 216 .4722357 .2763681
DD 217 .3561117 .9175040
DD 218 .1777428 .1369927
DD 219 .5863921 .7386687
DD 220 .2004732 .8542275
DD 221 .7888652 .9396311
DD 222 .2775594 .4489583
DD 223 .0120707 .8925949
DD 224 .2530621 .7210004
DD 225 .4138977 .6722465
DD 226 .6752969 .8068364
DD 227 .1076390 .7062774
DD 228 .0900065 .7748461
DD 229 .6665373 .2901265
DD 230 .7535625 .5704379
DD 231 .2093492 .2284297
DD 232 .4126409 .8126507
DD 233 .4848298 .3286331
DD 234 .9209710 .4432642
DD 235 .6113381 .0443218
DD 236 .2937323 .9962535
DD 237 .0816356 .0478289
DD 238 .0273608 .1840897
DD 239 .9725530 .1418886
DD 240 .0158384 .4199504
DD 241 .3521998 .3742795
DD 242 .2403767 .5808920
DD 243 .6889226 .6108350
DD 244 .8516867 .4734863
DD 245 .3589648 .7016693
DD 246 .7441398 .7348595
DD 247 .5338727 .7312566
DD 248 .8679941 .8705343
DD 249 .9018062 .1008912
DD 250 .1558779 .3154880
DD 251 .6241938 .2153235
DD 252 .0568056 .2634354
DD 253 .1232757 .6348002
DD 254 .4665458 .9360575
DD 255 .8971730 .4476119
DD 256 .6960846 .2907583
DD 257 .4148430 .4923519
DD 258 .5966239 .1620623
DD 259 .7888105 .5266920
DD 260 .8139446 .7050176
DD 261 .5815335 .5513803
DD 262 .3184354 .9034495
DD 263 .6818458 .7426187
DD 264 .9785689 .9036693
DD 265 .2887664 .7487977
DD 266 .3314835 .0548017
DD 267 .9462250 .8319982
DD 268 .3585189 .7372875
DD 269 .2566021 .2815327
DD 270 .6874624 .2358797
DD 271 .0235482 .9343372
DD 272 .0957909 .8946019
DD 273 .4830159 .1810533
DD 274 .5467539 .3482257
DD 275 .0109409 .6304123
DD 276 .5066361 .4648630
DD 277 .9692202 .1988522
DD 278 .4083780 .4018032
DD 279 .5786996 .7754270
DD 280 .4728127 .4537771
DD 281 .9864635 .2098042
DD 282 .4905206 .6789382
DD 283 .8099690 .0467574
DD 284 .6085998 .0800406
DD 285 .8651424 .4848361
DD 286 .8489189 .7911005
DD 287 .6796141 .2081172
DD 288 .3865550 .6052781
DD 289 .6034661 .2038801
DD 290 .1055421 .5473497
DD 291 .3933552 .0490039
DD 292 .3776556 .2509756
DD 293 .2843221 .4746144
DD 294 .3201577 .7915511
DD 295 .6871430 .7903201
DD 296 .1091193 .4317778
DD 297 .3553968 .8920248
DD 298 .5725354 .4787451
DD 299 .4406550 .4540950
DD 300 .7658572 .0853007
DD 301 .2690099 .3183530
DD 302 .2331916 .2493398
DD 303 .5877009 .2772615
