id X Y Z
DDD 1 .3152678 .3473129 0.549048
DDD 2 .4175514 .4125603 0.529961
DDD 3 .0312147 .6769808 0.455169
DDD 4 .7024867 .0896724 0.052932
DDD 5 .8613959 .5930603 0.570289
DDD 6 .7475266 .3790164 0.771250
DDD 7 .8284903 .2177296 0.791192
DDD 8 .4218933 .3781955 0.760903
DDD 9 .6082188 .9381609 0.536686
DDD 10 .8981194 .6718236 0.632433
DDD 11 .2887243 .1351423 0.324483
DDD 12 .1541003 .7973387 0.302164
DDD 13 .1216854 .2706542 0.008655
DDD 14 .2824498 .1466532 0.173469
DDD 15 .9474866 .3758473 0.506364
DDD 16 .6811227 .6454505 0.821833
DDD 17 .9970470 .2324147 0.492677
DDD 18 .4616109 .5938871 0.265136
DDD 19 .3564191 .8775828 0.393498
DDD 20 .6369866 .5258000 0.925899
DDD 21 .8746720 .1616550 0.508021
DDD 22 .9080628 .6177905 0.490388
DDD 23 .7360155 .0605078 0.733854
DDD 24 .4058756 .7617854 0.716169
DDD 25 .0262693 .8444400 0.291671
DDD 26 .0139638 .5493957 0.226269
DDD 27 .8117853 .0175980 0.032069
DDD 28 .5134448 .6856358 0.495202
DDD 29 .6134473 .5946180 0.608711
DDD 30 .5840643 .2728571 0.795656
DDD 31 .4845587 .6364275 0.528876
DDD 32 .6591292 .4401328 0.585447
DDD 33 .6619457 .3261131 0.875186
DDD 34 .9629426 .3333189 0.091416
DDD 35 .1145944 .9666656 0.204961
DDD 36 .1349316 .8586593 0.804521
DDD 37 .1112788 .3010462 0.984719
DDD 38 .2315191 .0576201 0.865227
DDD 39 .7030623 .1046528 0.027417
DDD 40 .3488278 .7896637 0.889538
DDD 41 .9909401 .1316916 0.828849
DDD 42 .5679427 .6574398 0.120512
DDD 43 .1333731 .6984486 0.170920
DDD 44 .5185860 .9074112 0.952813
DDD 45 .8407198 .3838006 0.849078
DDD 46 .9030968 .3977691 0.736290
DDD 47 .8887401 .8837756 0.868706
DDD 48 .3244523 .6016718 0.179131
DDD 49 .9340970 .7733587 0.591035
DDD 50 .4111320 .9018773 0.139603
DDD 51 .2912585 .0433172 0.768446
DDD 52 .4068110 .9647793 0.332791
DDD 53 .6800718 .4683726 0.775878
DDD 54 .1605856 .5272197 0.961332
