id X Y Z
DDD 1 .9596184 .3911250 0.245196
DDD 2 .0274101 .1246708 0.896228
DDD 3 .7602596 .4554947 0.912279
DDD 4 .4279503 .0134954 0.815147
DDD 5 .4477145 .3938473 0.384275
DDD 6 .7344493 .9522735 0.868563
DDD 7 .6334957 .8676744 0.627779
DDD 8 .8963059 .8685325 0.556403
DDD 9 .8477020 .2014032 0.633539
DDD 10 .1850013 .9155854 0.110722
DDD 11 .4283207 .7519357 0.344250
DDD 12 .7815647 .5395728 0.434194
DDD 13 .3665892 .9553488 0.951934
DDD 14 .9874728 .0244251 0.118466
DDD 15 .6486485 .0926903 0.562857
DDD 16 .3150784 .7906383 0.298225
DDD 17 .2086869 .9667914 0.670422
DDD 18 .0931877 .4766385 0.534885
DDD 19 .3719734 .0426807 0.143618
DDD 20 .1915668 .1407963 0.464051
DDD 21 .9652640 .8513367 0.004264
DDD 22 .0913367 .5573524 0.023234
DDD 23 .1422015 .7034154 0.470591
DDD 24 .0603424 .2476908 0.358679
DDD 25 .1351576 .5570306 0.923398
DDD 26 .0750352 .2340479 0.029166
DDD 27 .0126624 .2199222 0.048583
DDD 28 .9921249 .1079264 0.632249
DDD 29 .1907665 .3672037 0.820965
DDD 30 .1306162 .3897151 0.271773
DDD 31 .7025591 .9846221 0.717431
DDD 32 .8817724 .7763310 0.801728
DDD 33 .5452637 .1046595 0.809622
DDD 34 .4124371 .1246292 0.961175
DDD 35 .9590185 .8271534 0.935961
DDD 36 .3449130 .2319061 0.543037
DDD 37 .0932679 .7831782 0.841123
DDD 38 .0506362 .9205738 0.159905
DDD 39 .7208115 .0240080 0.481540
DDD 40 .6391165 .8190508 0.028083
DDD 41 .6886219 .8468379 0.195508
DDD 42 .7994340 .6996132 0.748595
DDD 43 .5587197 .7938752 0.291925
DDD 44 .4879015 .3684329 0.537525
DDD 45 .9893331 .9071886 0.931710
DDD 46 .3687255 .9228016 0.044012
DDD 47 .1214285 .6516150 0.556787
DDD 48 .4085312 .6526561 0.074842
DDD 49 .5411328 .5328442 0.479050
DDD 50 .7918710 .8624956 0.862913
DDD 51 .9447367 .5758206 0.829340
DDD 52 .2422046 .2576570 0.082060
DDD 53 .7875243 .1655881 0.922186
DDD 54 .9677461 .0452166 0.372647
DDD 55 .9857755 .4019531 0.092526
DDD 56 .0579100 .2515449 0.068089
DDD 57 .8855894 .6316219 0.757385
DDD 58 .6752681 .6002958 0.408344
DDD 59 .6228382 .1850716 0.867306
DDD 60 .4488592 .2083813 0.612174
DDD 61 .7732330 .9861155 0.833564
DDD 62 .8937737 .8628096 0.762879
DDD 63 .6153271 .4832042 0.134503
DDD 64 .4630816 .1951732 0.476688
DDD 65 .8749517 .5737491 0.274642
DDD 66 .1727783 .0675986 0.319723
DDD 67 .6472311 .5944440 0.926977
DDD 68 .0074106 .2561392 0.540237
DDD 69 .1496153 .2074687 0.240152
DDD 70 .0798024 .3344437 0.856054
DDD 71 .5814525 .7378813 0.809921
DDD 72 .5367519 .7290871 0.644285
DDD 73 .8751617 .2622081 0.224362
DDD 74 .4151090 .3827534 0.452022
DDD 75 .4312101 .0005145 0.991966
DDD 76 .1881801 .4045231 0.547959
DDD 77 .6315060 .2498626 0.026259
DDD 78 .9173505 .5273979 0.756523
DDD 79 .3086484 .5793175 0.674181
DDD 80 .2420653 .0888933 0.183561
