id X Y Z
DDD 1 .2771429 .3275002 0.531247
DDD 2 .0563105 .7091305 0.735692
DDD 3 .4116451 .7922337 0.418201
DDD 4 .0295811 .0723608 0.319883
DDD 5 .2603957 .4564954 0.109598
DDD 6 .8766068 .8548710 0.535367
DDD 7 .1786178 .2505463 0.559850
DDD 8 .1592236 .5497005 0.259637
DDD 9 .2169525 .4862905 0.534833
DDD 10 .9276001 .2383660 0.831856
DDD 11 .5827588 .1399071 0.664419
DDD 12 .0646301 .6481974 0.779493
DDD 13 .4641174 .4042233 0.204600
DDD 14 .2317124 .0641865 0.823811
DDD 15 .2019915 .4951789 0.971216
DDD 16 .5671771 .1454414 0.014309
DDD 17 .0775091 .3872404 0.280654
DDD 18 .2848562 .4780336 0.584727
DDD 19 .4901315 .6241337 0.918244
DDD 20 .6317066 .0419246 0.382313
DDD 21 .2612345 .6545614 0.559480
DDD 22 .2314074 .8243025 0.741827
DDD 23 .1164837 .7659432 0.440883
DDD 24 .7943545 .6570700 0.807363
DDD 25 .6770204 .5584288 0.401139
DDD 26 .8298925 .0119428 0.504911
DDD 27 .8090138 .3797842 0.006483
DDD 28 .8578384 .9096673 0.730695
DDD 29 .9162625 .0300116 0.602867
DDD 30 .3747956 .1847803 0.331526
DDD 31 .3713821 .5810156 0.327733
DDD 32 .3653141 .9261469 0.104894
DDD 33 .1153582 .0170562 0.056929
DDD 34 .5250454 .7557503 0.268274
DDD 35 .5480346 .6994144 0.758580
DDD 36 .8365646 .4209073 0.356097
DDD 37 .9060962 .9444147 0.773373
DDD 38 .1499025 .6027706 0.973873
DDD 39 .7904509 .2659895 0.753238
DDD 40 .5979437 .4686899 0.695803
DDD 41 .4592805 .4981093 0.608258
DDD 42 .8381188 .8372657 0.755730
DDD 43 .7315562 .9419216 0.288727
DDD 44 .2601493 .3397783 0.538946
DDD 45 .3211750 .1781227 0.444539
DDD 46 .6263994 .0446337 0.832762
DDD 47 .3042116 .9852132 0.224101
DDD 48 .4955623 .9945796 0.886464
DDD 49 .0587584 .0846367 0.649532
DDD 50 .7883557 .2592291 0.213168
DDD 51 .9435996 .8076570 0.680579
DDD 52 .7395390 .6349257 0.877095
DDD 53 .4211889 .2969715 0.319318
DDD 54 .1852896 .1747172 0.345320
DDD 55 .1922334 .0067704 0.952014
DDD 56 .7877030 .3852166 0.333311
DDD 57 .7912802 .9740107 0.163097
DDD 58 .7153094 .2039334 0.299094
DDD 59 .2802185 .9643677 0.464116
DDD 60 .9839400 .7273051 0.446532
DDD 61 .1422005 .9494264 0.179369
DDD 62 .8074333 .9906673 0.221497
DDD 63 .8823084 .6854778 0.715134
DDD 64 .7914523 .7388061 0.766751
DDD 65 .5310097 .1145513 0.744225
DDD 66 .6924898 .8390676 0.184667
DDD 67 .2571950 .0083444 0.104750
DDD 68 .0118889 .4852958 0.757873
DDD 69 .3520578 .2762769 0.405037
DDD 70 .3427854 .2646481 0.811336






