id X Y Z
DDD 1 .8260335 .6632083 0.683889
DDD 2 .7795002 .4186003 0.851842
DDD 3 .3784093 .3486868 0.004881
DDD 4 .3040273 .7436103 0.266139
DDD 5 .6104926 .5966689 0.045714
DDD 6 .2188777 .0805533 0.564853
DDD 7 .4455871 .2348361 0.154017
DDD 8 .5589607 .4204411 0.163364
DDD 9 .9374922 .6284872 0.303569
DDD 10 .7624032 .8820158 0.688804
DDD 11 .9844575 .5880831 0.930023
DDD 12 .6253289 .4994880 0.136728
DDD 13 .7199054 .6611655 0.475224
DDD 14 .9593785 .8895129 0.940920
DDD 15 .0681819 .8402400 0.863249
DDD 16 .2242076 .4699371 0.982077
DDD 17 .4011239 .3325501 0.396800
DDD 18 .9913165 .9677405 0.116615
DDD 19 .3747973 .2767598 0.638413
DDD 20 .7136286 .6764531 0.364323
DDD 21 .5880339 .7061871 0.999074
DDD 22 .3686272 .9486745 0.117630
DDD 23 .0955237 .6366777 0.243408
DDD 24 .7405140 .3191844 0.433759
DDD 25 .1258594 .3252535 0.301697
DDD 26 .2251473 .9680575 0.108735
DDD 27 .3842439 .3665946 0.963541
DDD 28 .0843865 .4081949 0.235618
DDD 29 .5332093 .6690040 0.937702
DDD 30 .2352926 .7123048 0.333032
DDD 31 .0028173 .2180332 0.453013
DDD 32 .3133395 .6126287 0.084887
DDD 33 .0320677 .0702046 0.728176
DDD 34 .4637711 .6821534 0.067168
DDD 35 .3208000 .8345278 0.324294
DDD 36 .8454059 .7456975 0.781505
DDD 37 .0988758 .0465557 0.395213
DDD 38 .1179481 .8176581 0.254937
DDD 39 .7070428 .8068434 0.534206
DDD 40 .3561233 .3023598 0.262950
DDD 41 .5292593 .7686408 0.683915
DDD 42 .2081139 .9424205 0.234835
DDD 43 .6045528 .3817469 0.922664
DDD 44 .1957455 .0173443 0.573289
DDD 45 .4503607 .0314632 0.293573
DDD 46 .5310576 .4732179 0.218680
DDD 47 .2089042 .5917880 0.965721
DDD 48 .5772101 .8369499 0.488178
DDD 49 .5311429 .6161704 0.641491
DDD 50 .1775101 .7044802 0.637266
DDD 51 .6743932 .0305763 0.654007
DDD 52 .7686268 .9988353 0.873082
DDD 53 .8324366 .3230915 0.412379
DDD 54 .9241734 .7153451 0.598976
DDD 55 .1510384 .8300727 0.903983
DDD 56 .3717067 .0897948 0.713051
DDD 57 .3049105 .2267492 0.603357
DDD 58 .4062100 .5603011 0.512186
DDD 59 .7094322 .6034467 0.452635
DDD 60 .9902101 .0022952 0.494916
DDD 61 .8845484 .8480349 0.622702
DDD 62 .8762230 .8927110 0.669101
DDD 63 .3393577 .1990786 0.115964
DDD 64 .1901462 .6363320 0.297560
DDD 65 .4516259 .9582691 0.260220
DDD 66 .6409136 .5337891 0.707316
DDD 67 .7119894 .0683198 0.552604
DDD 68 .6261146 .9939449 0.413398
DDD 69 .6105820 .6244016 0.681319
DDD 70 .9267581 .7378871 0.204601
DDD 71 .2744035 .8816556 0.098972
DDD 72 .5558335 .9895100 0.245952
DDD 73 .3145920 .8741323 0.632546
DDD 74 .9612044 .0182224 0.797324
DDD 75 .4990297 .7349432 0.810197
DDD 76 .6875581 .8497133 0.607829
DDD 77 .8000489 .0042721 0.965888
DDD 78 .4660420 .3854691 0.574187
DDD 79 .7395835 .8694329 0.575411
DDD 80 .4027469 .4028855 0.791567
DDD 81 .1125715 .0751872 0.408771
DDD 82 .5447585 .7149068 0.927727
DDD 83 .1489209 .2863097 0.831160
DDD 84 .8689901 .8581631 0.120960
DDD 85 .6975614 .5287065 0.709745
DDD 86 .1058491 .6961087 0.753993
DDD 87 .4931696 .9685215 0.930939
DDD 88 .4058721 .8507217 0.170577
DDD 89 .0947359 .1364009 0.598868
DDD 90 .4992040 .4324283 0.079650
DDD 91 .4503896 .6296977 0.421399
DDD 92 .6890946 .5801059 0.679966
DDD 93 .7174747 .6296751 0.753966
DDD 94 .9528534 .2458284 0.240590
DDD 95 .1109300 .9919850 0.982921
DDD 96 .9758428 .7944647 0.140773
DDD 97 .0142185 .3826426 0.636254
DDD 98 .6825066 .6058742 0.522354
DDD 99 .9005486 .5516661 0.328134
DDD 100 .5070370 .1742820 0.637270
