id X Y
DD 1 .6193464 .8246551
DD 2 .3543589 .5630971
DD 3 .4609102 .7793573
DD 4 .4736777 .2549159
DD 5 .2021045 .2869447
DD 6 .9679722 .1194403
DD 7 .2195188 .1940263
DD 8 .4541563 .5178886
DD 9 .2897818 .9611018
DD 10 .1758204 .8497492
DD 11 .2717710 .5558541
DD 12 .9857837 .1006457
DD 13 .5526960 .2763026
DD 14 .8969822 .7535128
DD 15 .4289056 .7652375
DD 16 .3247280 .7088495
DD 17 .4992617 .4749902
DD 18 .6986876 .1791065
DD 19 .1816578 .7374244
DD 20 .7043621 .5854500
DD 21 .9693753 .0638315
DD 22 .0878187 .0617602
DD 23 .0586362 .4564781
DD 24 .9778250 .9677945
DD 25 .2245750 .9086448
DD 26 .4877770 .4755107
DD 27 .7100756 .8914114
DD 28 .5848061 .4016286
DD 29 .5181538 .8989576
DD 30 .6715938 .5351485
DD 31 .6489732 .9130426
DD 32 .0216285 .2077649
DD 33 .9698125 .2523834
DD 34 .3323115 .1724516
DD 35 .7105204 .4321530
DD 36 .5913657 .3229782
DD 37 .8858413 .5485416
DD 38 .7568232 .6742787
DD 39 .7946503 .9365593
DD 40 .1833811 .5374637
DD 41 .3572294 .4767707
DD 42 .2295142 .1083770
DD 43 .3354261 .4367432
DD 44 .1793361 .8269813
DD 45 .0345063 .0514219
DD 46 .8272030 .8760404
DD 47 .1949021 .5367144
DD 48 .3053693 .0285851
DD 49 .4195230 .6930454
DD 50 .6770385 .6190343









