id X Y Z
DDD 1 .1309297 .3734996 0.271960
DDD 2 .7326305 .7645846 0.091385
DDD 3 .9714798 .9373582 0.939581
DDD 4 .8688689 .7348699 0.511876
DDD 5 .6196351 .3826699 0.808993
DDD 6 .1247828 .3620257 0.717458
DDD 7 .6355071 .3544709 0.839297
DDD 8 .5136930 .3289539 0.985411
DDD 9 .0776696 .1203439 0.442192
DDD 10 .6384914 .4383277 0.263053
DDD 11 .3461955 .7024187 0.671843
DDD 12 .9624618 .9348093 0.917102
DDD 13 .7124201 .1628669 0.164309
DDD 14 .0634766 .0001494 0.343273
DDD 15 .7531532 .7886856 0.529204
DDD 16 .6664783 .6763091 0.236314
DDD 17 .0640607 .1691993 0.121765
DDD 18 .0544683 .0410363 0.765000
DDD 19 .9096668 .3055410 0.164242
DDD 20 .2896631 .7735134 0.256347
DDD 21 .2235462 .6111702 0.162722
DDD 22 .6004401 .0743109 0.536819
DDD 23 .6369380 .0695506 0.085197
DDD 24 .5601000 .9509502 0.268930
DDD 25 .7098820 .4602022 0.921834
DDD 26 .7417124 .7924469 0.194208
DDD 27 .6761954 .4357573 0.131963
DDD 28 .0083045 .5152884 0.786528
DDD 29 .8898468 .7561655 0.093439
DDD 30 .3057961 .8889377 0.039314

