id X Y Z
DDD 1 .9314065 .7045774 0.253186
DDD 2 .3133846 .1738402 0.274345
DDD 3 .7434267 .8045723 0.335249
DDD 4 .2755481 .7699390 0.969564
DDD 5 .9983182 .0643607 0.465851
DDD 6 .6870947 .9662640 0.936261
DDD 7 .9991386 .0134641 0.618225
DDD 8 .3208499 .5084668 0.919111
DDD 9 .5465402 .2370195 0.508610
DDD 10 .4419807 .8430137 0.662006
DDD 11 .8466817 .5035212 0.494986
DDD 12 .9066280 .5690863 0.725622
DDD 13 .1848633 .6602476 0.247622
DDD 14 .7043656 .7725722 0.083409
DDD 15 .4677084 .3099587 0.043672
DDD 16 .2507178 .3453992 0.899320
DDD 17 .9801401 .7669047 0.755315
DDD 18 .8737991 .9925448 0.083958
DDD 19 .0959933 .9150146 0.497834
DDD 20 .9390337 .7767100 0.960640
DDD 21 .6955236 .6571300 0.901195
DDD 22 .1092720 .1414226 0.812305
DDD 23 .8394746 .3895866 0.986925
DDD 24 .7233543 .7192549 0.488904
DDD 25 .6754079 .5371076 0.423122
DDD 26 .7606850 .1424402 0.350502
DDD 27 .1428335 .2521424 0.856749
DDD 28 .0965770 .7354801 0.909879
DDD 29 .0219678 .9712365 0.274859
DDD 30 .6844167 .5278822 0.382705


