id X Y Z
DDD 1 .3079961 .9288117 0.075608
DDD 2 .3478042 .5346214 0.077828
DDD 3 .8307912 .0933193 0.720817
DDD 4 .5341633 .5714864 0.640300
DDD 5 .4088161 .0681806 0.659408
DDD 6 .1224014 .9804597 0.959194
DDD 7 .3904024 .1760960 0.461643
DDD 8 .6961125 .1857217 0.057792
DDD 9 .5477942 .1146952 0.325638
DDD 10 .9348254 .0772006 0.971265
DDD 11 .9469547 .7364778 0.017322
DDD 12 .8060711 .4743034 0.330704
DDD 13 .8628817 .4371251 0.061133
DDD 14 .9926531 .7913883 0.263140
DDD 15 .7903238 .4843606 0.457919
DDD 16 .0072702 .9988215 0.018235
DDD 17 .1969711 .0563768 0.897629
DDD 18 .8269080 .9995340 0.761579
DDD 19 .3305183 .2384173 0.807495
DDD 20 .1959592 .7992523 0.344672
DDD 21 .6576122 .3616739 0.765852
DDD 22 .7537589 .5460404 0.851571
DDD 23 .6042668 .9110254 0.623264
DDD 24 .7805462 .7959926 0.322327
DDD 25 .0939999 .2655679 0.706791
DDD 26 .7546794 .3088960 0.448698
DDD 27 .5393914 .6941715 0.870087
DDD 28 .3896555 .3099557 0.078026
DDD 29 .7201134 .6707055 0.316996
DDD 30 .8760211 .4282921 0.182130
DDD 31 .3484265 .5008976 0.357503
DDD 32 .3820083 .3343951 0.052079
DDD 33 .7417969 .7033077 0.609435
DDD 34 .3466074 .2790938 0.483108
DDD 35 .2393498 .2363885 0.294392
DDD 36 .7961871 .0554047 0.955604
DDD 37 .8494746 .6253494 0.796034
DDD 38 .0846140 .0688791 0.112446
DDD 39 .8226975 .8673256 0.802428
DDD 40 .5385025 .8563243 0.741749
DDD 41 .8171016 .6694553 0.666085
DDD 42 .1126554 .1190426 0.669214
DDD 43 .1607427 .5276670 0.838304
DDD 44 .1423356 .6545623 0.847485
DDD 45 .2018570 .2475655 0.571296
DDD 46 .6226568 .9372378 0.028191
DDD 47 .3458225 .0435452 0.232142
DDD 48 .3424867 .9076267 0.988964
DDD 49 .2679922 .0664489 0.143739
DDD 50 .0297422 .1152179 0.251933














