id X Y Z
DDD 1 .0320350 .9035221 0.284058
DDD 2 .6369799 .8608821 0.513107
DDD 3 .3088908 .3757713 0.543118
DDD 4 .9732127 .9611231 0.277458
DDD 5 .8874779 .6968806 0.374104
DDD 6 .9026566 .9988072 0.558426
DDD 7 .4085736 .1727914 0.929438
DDD 8 .4612193 .6744004 0.049724
DDD 9 .6931850 .3300558 0.580522
DDD 10 .7470679 .7584614 0.341118
DDD 11 .0747908 .1461704 0.085736
DDD 12 .8127082 .8341521 0.136704
DDD 13 .4107867 .7283322 0.265875
DDD 14 .4312456 .7724040 0.279463
DDD 15 .6145421 .6969393 0.091369
DDD 16 .3338921 .2735263 0.841574
DDD 17 .7919263 .6503541 0.582145
DDD 18 .7854513 .5829191 0.014469
DDD 19 .6609053 .6136454 0.212537
DDD 20 .0743693 .4516472 0.989780
DDD 21 .1024983 .3570130 0.852546
DDD 22 .5853825 .7094566 0.243829
DDD 23 .3461904 .3976516 0.032306
DDD 24 .7247402 .5304186 0.337429
DDD 25 .0304546 .2977181 0.669305
DDD 26 .3968268 .6192885 0.815361
DDD 27 .4845276 .9040976 0.366919
DDD 28 .4906664 .0869043 0.698916
DDD 29 .0236372 .2436157 0.756932
DDD 30 .6166703 .6100511 0.739277
DDD 31 .4966773 .1284801 0.821230
DDD 32 .0169841 .4172210 0.230969
DDD 33 .1205042 .8168548 0.145860
DDD 34 .2233215 .4761187 0.949762
DDD 35 .8137556 .4258382 0.378963
DDD 36 .9081336 .6886547 0.047825
DDD 37 .5280214 .7595256 0.298584
DDD 38 .9097681 .5690399 0.976474
DDD 39 .8754777 .7815639 0.837329
DDD 40 .2388277 .3724966 0.452849
DDD 41 .7673987 .5554317 0.169811
DDD 42 .8076416 .4755464 0.491142
DDD 43 .5924236 .9598859 0.726976
DDD 44 .6715354 .4408763 0.426141
DDD 45 .1497553 .1623846 0.589213
DDD 46 .9208184 .0249269 0.499549
DDD 47 .2707415 .4381088 0.643065
DDD 48 .3950136 .7366480 0.388718
DDD 49 .6602057 .6322436 0.945634
DDD 50 .6722463 .7008384 0.326487
DDD 51 .5016066 .9917201 0.420511
DDD 52 .0707780 .7261688 0.358948
DDD 53 .0202640 .2904536 0.602217
DDD 54 .6278365 .7709110 0.142285
DDD 55 .3966620 .6275076 0.034432
DDD 56 .3220582 .5205911 0.683019
DDD 57 .7648693 .9163647 0.772717
DDD 58 .4964224 .5607800 0.027664
DDD 59 .8045723 .2688633 0.910601
DDD 60 .0224387 .6020678 0.782655
DDD 61 .6117433 .0101493 0.121868
DDD 62 .9149388 .2874634 0.879616
DDD 63 .7727295 .1794787 0.317835
DDD 64 .7390453 .1170547 0.735281
DDD 65 .2171961 .7516633 0.733628
DDD 66 .3131340 .7302838 0.249791
DDD 67 .5220545 .5686694 0.031762
DDD 68 .1577904 .8996739 0.648203
DDD 69 .6039011 .6511293 0.046168
DDD 70 .3122828 .7558118 0.605697
DDD 71 .5817446 .1535974 0.875221
DDD 72 .1658497 .5638822 0.944879
DDD 73 .1125706 .1610514 0.068908
DDD 74 .6475228 .3265946 0.741322
DDD 75 .4847249 .6606913 0.575407
DDD 76 .4891949 .0539716 0.481490
DDD 77 .6708642 .6633011 0.241743
DDD 78 .5135963 .1117091 0.199367
DDD 79 .5534657 .3305944 0.349847
DDD 80 .3806688 .9687104 0.261395
DDD 81 .4892732 .2648470 0.830397
DDD 82 .5189334 .1804646 0.718245
DDD 83 .8097359 .4480045 0.183323
DDD 84 .8267400 .7752116 0.613983
DDD 85 .9851271 .7301304 0.606830
DDD 86 .0931684 .4988593 0.729127
DDD 87 .9207671 .7497973 0.725846
DDD 88 .0887347 .7044008 0.838672
DDD 89 .8022770 .6476217 0.689191
DDD 90 .2283400 .0616747 0.115474
DDD 91 .3482116 .2718599 0.795947
DDD 92 .1169965 .6707336 0.568962
DDD 93 .2354155 .5726225 0.305068
DDD 94 .8441790 .4813776 0.685370
DDD 95 .4951810 .7770890 0.726316
DDD 96 .4740838 .9845964 0.033088
DDD 97 .1843984 .4079101 0.514783
DDD 98 .8530468 .7182759 0.931932
DDD 99 .6505607 .3640420 0.681347
DDD 100 .8757685 .9266027 0.286809
