id X Y
DD 1 .1845244 .0533394
DD 2 .5649678 .4422148
DD 3 .8944918 .4332352
DD 4 .0156121 .3964097
DD 5 .7865394 .0239936
DD 6 .5124632 .4538352
DD 7 .8291644 .8845059
DD 8 .4885546 .0054048
DD 9 .9241666 .6127408
DD 10 .6097856 .1416157
DD 11 .6683135 .2308290
DD 12 .9214615 .5116239
DD 13 .4266223 .5730025
DD 14 .3681438 .9414088
DD 15 .4189271 .1846966
DD 16 .1487733 .6270208
DD 17 .1422681 .0112178
DD 18 .5522718 .2559688
DD 19 .7138610 .6507951
DD 20 .5188182 .3938898
DD 21 .7206383 .0953459
DD 22 .0051406 .4242806
DD 23 .6867647 .5461818
DD 24 .3023725 .7032922
DD 25 .7927565 .3719389
DD 26 .9536908 .7839268
DD 27 .1590519 .3105125
DD 28 .2250035 .9064588
DD 29 .6907317 .7815065
DD 30 .7617742 .7140636
DD 31 .7037372 .2839339
DD 32 .8725861 .5415071
DD 33 .5390321 .3564250
DD 34 .7566466 .7848616
DD 35 .0298631 .9622843
DD 36 .0670368 .8735923
DD 37 .6162397 .3551754
DD 38 .7905106 .2525465
DD 39 .3851510 .8462759
DD 40 .0319696 .4973949
DD 41 .3274963 .2312263
DD 42 .6087639 .1274570
DD 43 .3034116 .1833672
DD 44 .2656309 .6766268
DD 45 .9442565 .3544065
DD 46 .8817646 .9058180
DD 47 .0271618 .3580600
DD 48 .5111274 .3960198
DD 49 .4593706 .7971484
DD 50 .9170814 .7942088
DD 51 .3147964 .0183927
DD 52 .0616201 .2770417
DD 53 .4719262 .7675074
DD 54 .6043526 .8689868
DD 55 .0955734 .2334263
DD 56 .8608090 .5593659
DD 57 .9576824 .4154019
DD 58 .0550338 .1012089
DD 59 .5645742 .0585571
DD 60 .4566938 .2759035
DD 61 .0973397 .7580418
DD 62 .6844719 .5408734
DD 63 .8137094 .8425165
DD 64 .8392494 .5499850
DD 65 .0262909 .3650511
DD 66 .1438964 .1925874
DD 67 .9737452 .4419526
DD 68 .5403123 .6190626
DD 69 .4359090 .2133180
DD 70 .5450795 .2280459
DD 71 .0962320 .2165176
DD 72 .0966294 .7400851
DD 73 .3978297 .7661365
DD 74 .8305673 .1689875
DD 75 .6331240 .2594173
DD 76 .0746794 .5574761
DD 77 .5990964 .8507390
DD 78 .9275467 .5375782
DD 79 .3757831 .7754108
DD 80 .3285289 .8154323
DD 81 .3674400 .3028455
DD 82 .4835628 .2094491
DD 83 .0939694 .8502771
DD 84 .0096464 .4720334
DD 85 .4323709 .6163889
DD 86 .5174638 .3179025
DD 87 .8693226 .0628007
DD 88 .0702499 .3234433
DD 89 .3091701 .9811083
DD 90 .2291007 .0460751
DD 91 .2467501 .4723553
DD 92 .5994224 .1722582
DD 93 .5092689 .1102301
DD 94 .4964708 .0071337
DD 95 .8310391 .4721990
DD 96 .3038839 .3748412
DD 97 .4719159 .1549911
DD 98 .2491464 .1508567
DD 99 .8349192 .8306246
DD 100 .7929670 .2782632
DD 101 .1784336 .7722874
DD 102 .9419877 .2482384
DD 103 .3387076 .9491387
DD 104 .0499978 .6082517
DD 105 .8517769 .0562641
DD 106 .7632967 .9940310
DD 107 .6505738 .9488772
DD 108 .5699393 .2953305
DD 109 .9605069 .5641934
DD 110 .9967208 .6304253
DD 111 .1603698 .6534932
DD 112 .1158146 .5271130
DD 113 .9377044 .0615180
DD 114 .1163771 .7333472
DD 115 .4588747 .8687869
DD 116 .8940780 .9904954
DD 117 .5917510 .8804700
DD 118 .7298190 .4161315
DD 119 .2482117 .5663760
DD 120 .1717628 .3182758
DD 121 .1273138 .9312045
DD 122 .3936263 .6936162
DD 123 .6981003 .6607393
DD 124 .9558891 .6805062
DD 125 .0112728 .4239212
DD 126 .6115557 .1129785
DD 127 .4065128 .0259944
DD 128 .3282700 .2616673
DD 129 .6097404 .2549752
DD 130 .9853437 .9959183
DD 131 .0022107 .2308039
DD 132 .3765144 .0405358
DD 133 .5887267 .7795125
DD 134 .5234113 .7500750
DD 135 .6805433 .1768344
DD 136 .3846758 .8403948
DD 137 .5124087 .3376950
DD 138 .5228755 .6958437
DD 139 .5927962 .4082246
DD 140 .0446575 .0430213
DD 141 .8893719 .4211115
DD 142 .2254303 .7180399
DD 143 .0132835 .3165499
DD 144 .9221386 .6606638
DD 145 .1085947 .7605037
DD 146 .6078127 .7901416
DD 147 .5872860 .7978019
DD 148 .2584404 .6360047
DD 149 .2733567 .8854646
DD 150 .2027300 .0321206
DD 151 .7168400 .1249324
DD 152 .4124121 .2908855
DD 153 .8826529 .8513017
DD 154 .7562775 .4511527
DD 155 .2702914 .8815436
DD 156 .8440677 .7703505
DD 157 .6261079 .8477852
DD 158 .8130333 .8777831
DD 159 .3054343 .7593358
DD 160 .5143649 .1293489
DD 161 .2497852 .2990347
DD 162 .9801728 .8483991
DD 163 .3749586 .8539574
DD 164 .9231716 .3852158
DD 165 .5166974 .8333287
DD 166 .6571028 .2981468
DD 167 .2368394 .8009309
DD 168 .7301206 .4098319
DD 169 .7272251 .1461519
