id X Y Z
DDD 1 .9553424 .6783531 0.492794
DDD 2 .1602406 .3746579 0.239681
DDD 3 .9087002 .1877594 0.288162
DDD 4 .3062574 .4287821 0.339229
DDD 5 .7916758 .6251557 0.274884
DDD 6 .3705407 .5889273 0.902969
DDD 7 .9964869 .4313076 0.531016
DDD 8 .8867134 .1584361 0.339657
DDD 9 .9597285 .1899230 0.984953
DDD 10 .8820292 .0540236 0.747345
DDD 11 .0687149 .7486245 0.470262
DDD 12 .2738096 .2262210 0.543418
DDD 13 .5298517 .9782675 0.898363
DDD 14 .3333679 .0477038 0.542909
DDD 15 .0365710 .3562789 0.853377
DDD 16 .3377062 .5407937 0.475693
DDD 17 .6854650 .1872108 0.007297
DDD 18 .0308765 .6005371 0.718597
DDD 19 .8729593 .7837878 0.211421
DDD 20 .2164962 .5081432 0.028838
DDD 21 .4588345 .2501635 0.986095
DDD 22 .0169117 .0407505 0.145059
DDD 23 .5923010 .9991669 0.340298
DDD 24 .5668219 .3245079 0.155759
DDD 25 .2337920 .5978003 0.198729
DDD 26 .8512013 .1433418 0.255515
DDD 27 .2313431 .2084193 0.739110
DDD 28 .9280205 .5375609 0.396914
DDD 29 .1720119 .4526752 0.209341
DDD 30 .9619454 .9741569 0.399817
DDD 31 .1614240 .0847003 0.935693
DDD 32 .5898136 .8513286 0.673040
DDD 33 .9108671 .9699565 0.603502
DDD 34 .5836528 .2579131 0.760443
DDD 35 .4415432 .5149274 0.968692
DDD 36 .2012111 .3260862 0.885734
DDD 37 .4472944 .3061889 0.137441
DDD 38 .8338355 .7124273 0.001487
DDD 39 .6754954 .1586339 0.199499
DDD 40 .5809581 .1752574 0.000358
DDD 41 .0635017 .3425253 0.583259
DDD 42 .3908427 .2795920 0.300570
DDD 43 .9652291 .1958984 0.750856
DDD 44 .7875056 .2871256 0.573739
DDD 45 .4667617 .8083976 0.615678
DDD 46 .5202706 .5469220 0.177410
DDD 47 .0565007 .5982122 0.198995
DDD 48 .4791472 .3999457 0.197419
DDD 49 .0069364 .4461319 0.303373
DDD 50 .8575397 .8917769 0.567631
DDD 51 .6517994 .0881779 0.062657
DDD 52 .9426164 .5348261 0.278623
DDD 53 .9017877 .6265399 0.974385
DDD 54 .3893905 .9936439 0.176533
DDD 55 .1194241 .6609637 0.253465
DDD 56 .8910968 .8415330 0.238651
DDD 57 .8415340 .4700535 0.260756
DDD 58 .4872015 .3481491 0.633856
DDD 59 .4565017 .1224706 0.501496
DDD 60 .2302535 .4381487 0.590091
DDD 61 .1605186 .0474995 0.875113
DDD 62 .6301908 .2797456 0.264434
DDD 63 .3676394 .5561990 0.102273
DDD 64 .4635511 .1262991 0.654795
DDD 65 .9552626 .6291402 0.300594
DDD 66 .6167206 .6883060 0.492050
DDD 67 .6998134 .9628324 0.954764
DDD 68 .2557780 .0394436 0.735741
DDD 69 .0945805 .2201421 0.489631
DDD 70 .5970773 .3781331 0.522446
DDD 71 .2279990 .5235905 0.282911
DDD 72 .8963553 .3325062 0.977602
DDD 73 .0088450 .7651604 0.208430
DDD 74 .1712575 .3061778 0.171615
DDD 75 .9149568 .0204297 0.332919
DDD 76 .0016629 .9469026 0.937490
DDD 77 .4618895 .4242627 0.821718
DDD 78 .0804471 .4495393 0.704141
DDD 79 .2724938 .9032060 0.153316
DDD 80 .7682728 .2858052 0.202810
DDD 81 .2004492 .2169444 0.313964
DDD 82 .6810363 .2306020 0.105306
DDD 83 .3304237 .3259418 0.389138
DDD 84 .4366356 .3102631 0.530512
DDD 85 .4424408 .1005193 0.779473
DDD 86 .4251686 .5514434 0.897847
DDD 87 .9733614 .1813729 0.374560
DDD 88 .3474217 .1175814 0.868756
DDD 89 .6067946 .1937023 0.923797
DDD 90 .9819796 .4774320 0.717469
DDD 91 .0343853 .7449806 0.085863
DDD 92 .0703768 .4891394 0.633608
DDD 93 .5039514 .3757286 0.619982
DDD 94 .4188378 .4732115 0.792331
DDD 95 .5385163 .9967473 0.088524
DDD 96 .5582048 .1956148 0.871779
DDD 97 .3975498 .8858904 0.726843
DDD 98 .0220543 .8325527 0.295868
DDD 99 .8678612 .0209030 0.376086
DDD 100 .1256508 .0233557 0.090731

