id X Y Z
DDD 1 .1796333 .1015286 0.405791
DDD 2 .4604230 .0932309 0.449127
DDD 3 .9550174 .0350336 0.231788
DDD 4 .3975417 .0311847 0.000249
DDD 5 .0611824 .8881474 0.621539
DDD 6 .6185449 .4028732 0.843173
DDD 7 .5738121 .3778879 0.567685
DDD 8 .0541882 .2771106 0.719481
DDD 9 .5363041 .7072978 0.548360
DDD 10 .1502726 .6293631 0.011437
DDD 11 .3486906 .4849895 0.068055
DDD 12 .3660140 .2048994 0.299342
DDD 13 .1251188 .9690089 0.215950
DDD 14 .8582467 .7433197 0.806717
DDD 15 .8740280 .0130790 0.638625
DDD 16 .2305365 .4640723 0.960506
DDD 17 .5131336 .7051710 0.627400
DDD 18 .8997581 .1070561 0.095648
DDD 19 .8119102 .4328181 0.713756
DDD 20 .7541659 .3201620 0.931742
DDD 21 .9551118 .9123927 0.367694
DDD 22 .6628669 .8061680 0.137791
DDD 23 .8271326 .9440127 0.712383
DDD 24 .5507953 .3417941 0.278464
DDD 25 .3013513 .1005946 0.784500
DDD 26 .8671939 .4564835 0.024082
DDD 27 .4411790 .4671182 0.702479
DDD 28 .2281384 .0396324 0.489253
DDD 29 .9279899 .5901891 0.122085
DDD 30 .8711992 .2020716 0.737983
DDD 31 .2606239 .0917649 0.942926
DDD 32 .5768306 .0576489 0.529242
DDD 33 .0443582 .4952214 0.302797
DDD 34 .3279135 .3582892 0.185632
DDD 35 .4143094 .6950719 0.702882
DDD 36 .8249626 .6929665 0.695622
DDD 37 .4168106 .5993837 0.319189
DDD 38 .8662472 .7671278 0.217050
DDD 39 .7875540 .6495485 0.764454
DDD 40 .5433756 .5712979 0.496760
DDD 41 .4898680 .4763409 0.454428
DDD 42 .3851575 .4204017 0.529096
DDD 43 .7705553 .6224157 0.824668
DDD 44 .3847000 .2307916 0.794324
DDD 45 .2019137 .2253405 0.781157
DDD 46 .8331095 .2695998 0.416309
DDD 47 .7420568 .4252083 0.768114
DDD 48 .8117778 .1678702 0.062832
DDD 49 .4840904 .0876096 0.043950
DDD 50 .0054246 .3795080 0.838069
DDD 51 .3882543 .7045531 0.039024
DDD 52 .3187649 .5744343 0.162806
DDD 53 .4974518 .9785723 0.899206
DDD 54 .9272651 .6959847 0.250074
DDD 55 .2108230 .9720460 0.793608
DDD 56 .3708647 .5465817 0.549579
DDD 57 .1048288 .6154545 0.176619
DDD 58 .8001601 .6865598 0.985539
DDD 59 .2068547 .0531858 0.410039
DDD 60 .3863025 .9707747 0.266596
