id X Y
DD 1 .3079961 .9288117
DD 2 .3478042 .5346214
DD 3 .8307912 .0933193
DD 4 .5341633 .5714864
DD 5 .4088161 .0681806
DD 6 .1224014 .9804597
DD 7 .3904024 .1760960
DD 8 .6961125 .1857217
DD 9 .5477942 .1146952
DD 10 .9348254 .0772006
DD 11 .9469547 .7364778
DD 12 .8060711 .4743034
DD 13 .8628817 .4371251
DD 14 .9926531 .7913883
DD 15 .7903238 .4843606
DD 16 .0072702 .9988215
DD 17 .1969711 .0563768
DD 18 .8269080 .9995340
DD 19 .3305183 .2384173
DD 20 .1959592 .7992523
DD 21 .6576122 .3616739
DD 22 .7537589 .5460404
DD 23 .6042668 .9110254
DD 24 .7805462 .7959926
DD 25 .0939999 .2655679
DD 26 .7546794 .3088960
DD 27 .5393914 .6941715
DD 28 .3896555 .3099557
DD 29 .7201134 .6707055
DD 30 .8760211 .4282921
DD 31 .3484265 .5008976
DD 32 .3820083 .3343951
DD 33 .7417969 .7033077
DD 34 .3466074 .2790938
DD 35 .2393498 .2363885
DD 36 .7961871 .0554047
DD 37 .8494746 .6253494
DD 38 .0846140 .0688791
DD 39 .8226975 .8673256
DD 40 .5385025 .8563243
DD 41 .8171016 .6694553
DD 42 .1126554 .1190426
DD 43 .1607427 .5276670
DD 44 .1423356 .6545623
DD 45 .2018570 .2475655
DD 46 .6226568 .9372378
DD 47 .3458225 .0435452
DD 48 .3424867 .9076267
DD 49 .2679922 .0664489
DD 50 .0297422 .1152179










