id X Y Z
DDD 1 .8932157 .7976374 0.547500
DDD 2 .0326885 .6316624 0.893241
DDD 3 .1672199 .2883956 0.904428
DDD 4 .3376006 .8382198 0.204061
DDD 5 .5738640 .1966097 0.105122
DDD 6 .7218392 .4208386 0.049030
DDD 7 .4823777 .7959345 0.666428
DDD 8 .3818690 .6442544 0.916356
DDD 9 .3284285 .6891807 0.336684
DDD 10 .3019665 .8756615 0.402731
DDD 11 .0017455 .9459617 0.269788
DDD 12 .0059058 .1447535 0.015270
DDD 13 .4590426 .2820174 0.971401
DDD 14 .5845012 .9718613 0.471121
DDD 15 .7565280 .2838236 0.137396
DDD 16 .9579777 .9146408 0.992112
DDD 17 .7282820 .3047278 0.748071
DDD 18 .0124545 .2280546 0.480146
DDD 19 .6945174 .1796853 0.872376
DDD 20 .9562629 .7205778 0.456835
DDD 21 .2148536 .0004660 0.389853
DDD 22 .0407855 .0911740 0.842708
DDD 23 .0414000 .9752673 0.290683
DDD 24 .9359040 .4536583 0.769910
DDD 25 .7973103 .4167590 0.658253
DDD 26 .9833864 .0421308 0.027392
DDD 27 .9186889 .1490040 0.937166
DDD 28 .9015347 .8252458 0.690769
DDD 29 .1489694 .5222116 0.133012
DDD 30 .0975596 .4577233 0.031660
DDD 31 .1502895 .6381722 0.256954
DDD 32 .5643551 .1217283 0.741807
DDD 33 .0686189 .6192832 0.711245
DDD 34 .5870161 .7530813 0.292609
DDD 35 .3186114 .5385729 0.224818
DDD 36 .5404909 .2397487 0.889691
DDD 37 .2880053 .1428548 0.304795
DDD 38 .4895827 .6922199 0.937786
DDD 39 .6350454 .3593763 0.083545
DDD 40 .8600250 .0242501 0.042748









