id X Y
DD 1 .4584963 .4256174
DD 2 .0350236 .1438992
DD 3 .8387048 .2109451
DD 4 .6737281 .4472077
DD 5 .8701720 .4003160
DD 6 .2200749 .7947408
DD 7 .4965331 .1365958
DD 8 .9305246 .7539811
DD 9 .4084567 .9113960
DD 10 .5180905 .1541776
DD 11 .3458387 .6426310
DD 12 .7299106 .0358972
DD 13 .6654056 .8285079
DD 14 .8485034 .4890237
DD 15 .4336097 .8119392
DD 16 .2200128 .7283249
DD 17 .7861597 .4616583
DD 18 .9155703 .9961379
DD 19 .9144421 .1178994
DD 20 .0788156 .7684024
DD 21 .7056074 .9496508
DD 22 .5325320 .3552092
DD 23 .3748795 .8529920
DD 24 .1266685 .3497825
DD 25 .6708463 .0491485
DD 26 .6126472 .4473950
DD 27 .3797728 .4174448
DD 28 .2162020 .8226604
DD 29 .5634848 .5605673
DD 30 .4319584 .3519917
DD 31 .5847751 .3232594
DD 32 .9439633 .2672830
DD 33 .5397266 .0840348
DD 34 .2413055 .0341048
DD 35 .9504941 .1634987
DD 36 .8882405 .0074185
DD 37 .8850893 .1306855
DD 38 .1527570 .3120619
DD 39 .1602316 .0662424
DD 40 .6126979 .9435472
DD 41 .7345137 .8215899
DD 42 .4482855 .7440947
DD 43 .2846443 .2971511
DD 44 .5856044 .0738154
DD 45 .4375271 .4886507
DD 46 .0561730 .9995987
DD 47 .0530674 .6941127
DD 48 .4495898 .9340759
DD 49 .8520297 .4488266
DD 50 .9132829 .0810590
DD 51 .7826480 .5119709
DD 52 .7370234 .9266197
DD 53 .7291795 .0550789
DD 54 .2789972 .4385120
DD 55 .0828434 .0248728
DD 56 .1612622 .6204836
DD 57 .6057587 .8344636
DD 58 .7892684 .5691944
DD 59 .8942422 .8782999
DD 60 .0241758 .0945023
DD 61 .2493075 .1058281
DD 62 .1368977 .1208130
DD 63 .2370761 .7023780
DD 64 .0655076 .2575523
DD 65 .7052224 .9265961
DD 66 .7368005 .8176482
DD 67 .2361942 .8925965
DD 68 .2397925 .8187166
DD 69 .3739167 .5501624
DD 70 .5826836 .7044864
DD 71 .5556786 .7335941
DD 72 .4417022 .1933822
DD 73 .3000527 .7824463
DD 74 .7242082 .2541581
DD 75 .3176857 .1862022
DD 76 .1108506 .1195616
DD 77 .9847566 .7081834
DD 78 .3913747 .8102394
DD 79 .8965059 .6774677
DD 80 .9322454 .1220115
DD 81 .5356368 .2145702
DD 82 .7655170 .6372549
DD 83 .6702373 .1279076
DD 84 .5087279 .2000039
DD 85 .8483302 .5719040
DD 86 .7439533 .5265031
DD 87 .8788782 .2197810
DD 88 .9169003 .2278839
DD 89 .7672094 .0378925
DD 90 .7679952 .4564053

