id X Y Z
DDD 1 .2657341 .2846026 0.818096
DDD 2 .6310535 .9017950 0.488804
DDD 3 .9670921 .0988089 0.409032
DDD 4 .8795032 .3097767 0.016390
DDD 5 .8749094 .1853936 0.720870
DDD 6 .5063647 .9329531 0.803828
DDD 7 .6774251 .9367073 0.468112
DDD 8 .0120096 .6113536 0.804747
DDD 9 .8006274 .3931223 0.793666
DDD 10 .2979356 .8480119 0.870834
DDD 11 .8954060 .3861331 0.016382
DDD 12 .0131881 .2890230 0.109627
DDD 13 .9425454 .9217954 0.721858
DDD 14 .6837396 .1523536 0.687640
DDD 15 .8184035 .2208321 0.184634
DDD 16 .0282594 .3386951 0.401259
DDD 17 .5457277 .8586651 0.280077
DDD 18 .3467486 .3218628 0.670982
DDD 19 .2426493 .2800069 0.599815
DDD 20 .4089407 .6806030 0.363246
DDD 21 .8261266 .7742470 0.919694
DDD 22 .4335635 .5677042 0.920015
DDD 23 .3591297 .4029718 0.638056
DDD 24 .2914472 .7230560 0.046524
DDD 25 .7763328 .4203512 0.610901
DDD 26 .9264383 .9692839 0.543733
DDD 27 .4911632 .9090848 0.339179
DDD 28 .2970552 .5638450 0.816682
DDD 29 .6754020 .5949117 0.345269
DDD 30 .2151997 .3395293 0.918941
DDD 31 .0962933 .4646305 0.755602
DDD 32 .7999313 .2032047 0.416877
DDD 33 .2679655 .6969277 0.529408
DDD 34 .5657146 .1749051 0.825902
DDD 35 .9840367 .7603610 0.937833
DDD 36 .3045831 .5680113 0.698380
DDD 37 .3942424 .0143661 0.729248
DDD 38 .9667193 .9058635 0.890633
DDD 39 .7049304 .8804311 0.449409
DDD 40 .9479484 .4476822 0.549171
DDD 41 .0439746 .1824002 0.682483
DDD 42 .9969766 .4017074 0.701031
DDD 43 .4452283 .5754973 0.268646
DDD 44 .9887925 .6180221 0.387652
DDD 45 .3737147 .5188968 0.758202
DDD 46 .8898859 .2971287 0.537251
DDD 47 .5155041 .8597798 0.102868
DDD 48 .3697412 .4800417 0.452173
DDD 49 .1683008 .0885892 0.350511
DDD 50 .8828255 .1959625 0.107781
DDD 51 .6503239 .4339185 0.706840
DDD 52 .0349331 .4665563 0.613828
DDD 53 .5437595 .3669097 0.103686
DDD 54 .2236653 .1709809 0.059053
DDD 55 .8400574 .3924862 0.536003
DDD 56 .6589302 .2701543 0.700598
DDD 57 .3802849 .2689845 0.805768
DDD 58 .8670404 .2168312 0.177895
DDD 59 .2948036 .5070508 0.153782
DDD 60 .7901835 .6219042 0.744444
DDD 61 .0403472 .0788240 0.809952
DDD 62 .9281365 .4265034 0.919787
DDD 63 .3943131 .0827135 0.499600
DDD 64 .1350048 .9009528 0.813750
