id X Y
DD 1 .0308751 .3619630
DD 2 .7195861 .4942775
DD 3 .3793999 .3332400
DD 4 .5668551 .8039083
DD 5 .2069577 .4979533
DD 6 .3763388 .3201574
DD 7 .9571037 .9246760
DD 8 .5429304 .9939496
DD 9 .9027740 .5580612
DD 10 .6302614 .1027458
DD 11 .2923922 .6159273
DD 12 .5669149 .0481440
DD 13 .5727302 .3660181
DD 14 .4848634 .3542936
DD 15 .3841338 .0937099
DD 16 .4798885 .2830774
DD 17 .2483532 .5444241
DD 18 .2494140 .6960793
DD 19 .6531645 .2256542
DD 20 .7298268 .1380393
DD 21 .7414053 .4216129
DD 22 .8918716 .9238213
DD 23 .8826175 .7843182
DD 24 .3255011 .5504275
DD 25 .5783568 .5317674
DD 26 .9085423 .2343040
DD 27 .6500482 .6574561
DD 28 .6481089 .9366399
DD 29 .3911913 .6241783
DD 30 .8387610 .9675850


