id X Y
DD 1 .4712308 .1431453
DD 2 .5691321 .2769863
DD 3 .6616586 .6791771
DD 4 .2963268 .4798967
DD 5 .3233222 .4286719
DD 6 .0698041 .6028434
DD 7 .0020339 .2683211
DD 8 .7437982 .1801712
DD 9 .3125033 .6623951
DD 10 .1147074 .3619687
DD 11 .8316230 .1956837
DD 12 .2521005 .8282083
DD 13 .5968837 .9182326
DD 14 .3286100 .5049567
DD 15 .4153134 .1489157
DD 16 .4080491 .6697052
DD 17 .6597844 .9235355
DD 18 .0052330 .3150518
DD 19 .4204664 .1787349
DD 20 .4549973 .3847938
DD 21 .6372753 .2113242
DD 22 .7882015 .9734934
DD 23 .6995339 .5569515
DD 24 .6629831 .9967948
DD 25 .1843807 .2431543
DD 26 .8816010 .3397244
DD 27 .8258835 .8780124
DD 28 .2657731 .1559302
DD 29 .0600103 .1626489
DD 30 .4828885 .8418485
DD 31 .8617135 .5269894
DD 32 .3157577 .2031445
DD 33 .0520712 .4842594
DD 34 .5410641 .3610028
DD 35 .4658465 .2189663
DD 36 .9053051 .8449691
DD 37 .6806314 .5413543
DD 38 .7281638 .8565938
DD 39 .4530947 .7718137
DD 40 .6758386 .5711411
DD 41 .3084035 .9122628
DD 42 .6722926 .2176273
DD 43 .2957988 .6063692
DD 44 .3835585 .1224746
DD 45 .8542303 .3124318
DD 46 .0355703 .4386425
DD 47 .8120461 .6750729
DD 48 .5133855 .3672582
DD 49 .2466553 .5853883
DD 50 .9305210 .7070411
DD 51 .4139822 .6021388
DD 52 .5303593 .8702382
DD 53 .0710705 .4447271
DD 54 .4535939 .3518866
DD 55 .7935346 .7753762
DD 56 .3303815 .2390252
DD 57 .5553378 .5138779
DD 58 .7746559 .8425273
DD 59 .8017743 .9618021
DD 60 .7998494 .0085451
DD 61 .1051891 .9799361
DD 62 .2564569 .1386781
DD 63 .5320466 .7262209
DD 64 .1163820 .3749352
DD 65 .0421140 .8223716
DD 66 .4882227 .6818799
DD 67 .2459108 .5139780
DD 68 .5204979 .5160682
DD 69 .0128517 .0969633
DD 70 .9026862 .1815323
DD 71 .7848302 .7161229
DD 72 .7607577 .5366682
DD 73 .7310093 .1498370
DD 74 .8060254 .0869821
DD 75 .4894671 .3672520
DD 76 .2625443 .2517636
DD 77 .2777360 .9060155
DD 78 .1853325 .2504257
DD 79 .4023352 .3333295
DD 80 .2933061 .0730031








