id X Y Z
DDD 1 .0685904 .1191372 0.700199
DDD 2 .7802149 .9076790 0.403870
DDD 3 .5549038 .1545208 0.364028
DDD 4 .9084030 .8911762 0.288575
DDD 5 .3866218 .9742185 0.686786
DDD 6 .9915339 .2565273 0.159353
DDD 7 .9213211 .1822431 0.371455
DDD 8 .1899868 .6915489 0.622943
DDD 9 .7071496 .3733763 0.111640
DDD 10 .7809267 .0876976 0.983283
DDD 11 .6013767 .3920239 0.940498
DDD 12 .1566900 .5964129 0.282657
DDD 13 .6258141 .4952233 0.829933
DDD 14 .2870788 .7692493 0.473211
DDD 15 .1046494 .6923954 0.898146
DDD 16 .1847981 .9196900 0.240208
DDD 17 .9757100 .0838219 0.115539
DDD 18 .2742457 .6765211 0.972327
DDD 19 .4342555 .7017916 0.196212
DDD 20 .3728404 .6339006 0.215236
DDD 21 .8567431 .0986699 0.759973
DDD 22 .5674537 .0613178 0.167450
DDD 23 .5457740 .0880878 0.798921
DDD 24 .1102003 .7745309 0.521028
DDD 25 .2092732 .4297983 0.523183
DDD 26 .2592491 .3808316 0.107811
DDD 27 .8970257 .0937978 0.302911
DDD 28 .6303474 .0306373 0.158580
DDD 29 .7136568 .7208295 0.908072
DDD 30 .1698082 .3019992 0.469400
DDD 31 .0441513 .1276650 0.146582
DDD 32 .5637078 .6221526 0.423966
DDD 33 .9887136 .7373729 0.894369
DDD 34 .2023756 .3352712 0.965213
DDD 35 .6183395 .6354183 0.626139
DDD 36 .3528426 .7401381 0.531447
DDD 37 .6285461 .9876677 0.008664
DDD 38 .7711559 .6650564 0.386469
DDD 39 .7714612 .6694895 0.936551
DDD 40 .6152626 .8770083 0.034803
DDD 41 .5585446 .4469124 0.660404
DDD 42 .3889373 .2323824 0.457681
DDD 43 .3077733 .6595265 0.498779
DDD 44 .1368612 .2995363 0.227758
DDD 45 .5078225 .2562536 0.169866
DDD 46 .7868850 .4885958 0.557716
DDD 47 .2227608 .8425617 0.201385
DDD 48 .1516067 .7182280 0.849753
DDD 49 .0867261 .1619372 0.297086
DDD 50 .5990964 .4772063 0.422969
DDD 51 .2490946 .6437315 0.233279
DDD 52 .9107889 .8824358 0.240223
DDD 53 .0244744 .2296543 0.306356
DDD 54 .6796682 .0142606 0.317613
DDD 55 .2635837 .0054698 0.742604
DDD 56 .2677726 .3813628 0.614822
DDD 57 .5633885 .0136504 0.506218
DDD 58 .5301785 .7259137 0.310861
DDD 59 .0379138 .2451334 0.356845
DDD 60 .1018658 .3568905 0.422728
DDD 61 .8225767 .8796911 0.589023
DDD 62 .1006487 .5651442 0.573742
DDD 63 .8198627 .4780449 0.090890
DDD 64 .8775684 .1349436 0.341644
DDD 65 .1353473 .5755152 0.579563
DDD 66 .3871991 .1678452 0.422463
DDD 67 .6105961 .9749724 0.403842
DDD 68 .4831212 .9578864 0.539927
DDD 69 .9310291 .4119323 0.522263
DDD 70 .7847762 .0217996 0.183695
DDD 71 .7575493 .0300964 0.117583
DDD 72 .7149324 .0512292 0.376030
DDD 73 .6732833 .5622563 0.849697
DDD 74 .0634783 .9103335 0.764875
DDD 75 .6113075 .9975438 0.376645
DDD 76 .3721161 .1836994 0.339091
DDD 77 .6833981 .0072967 0.685923
DDD 78 .1221687 .4557196 0.540600
DDD 79 .4988055 .1116021 0.274736
DDD 80 .8980310 .6805189 0.968772
DDD 81 .3684646 .5476597 0.176400
DDD 82 .3332179 .8256852 0.609138
DDD 83 .1440709 .5377570 0.026891
DDD 84 .8533663 .5255062 0.933750
DDD 85 .4407366 .0746442 0.714935
DDD 86 .3273739 .7796624 0.322607
DDD 87 .9216432 .8087286 0.215037
DDD 88 .2279764 .7384048 0.923721
DDD 89 .1558843 .9355472 0.000514
DDD 90 .4779168 .2196942 0.106232

