id X Y
DD 1 .2969733 .8034213
DD 2 .6232682 .7975051
DD 3 .2198949 .2746359
DD 4 .1850332 .4043960
DD 5 .8866538 .8129875
DD 6 .2649051 .9997056
DD 7 .8909943 .1452778
DD 8 .5784783 .1324507
DD 9 .7191887 .5129092
DD 10 .3116387 .7310908
DD 11 .5571417 .1095886
DD 12 .6875739 .2574299
DD 13 .7173935 .3785774
DD 14 .9139085 .5912740
DD 15 .7843896 .7711489
DD 16 .4176979 .3591472
DD 17 .6215677 .1080288
DD 18 .1765402 .5047928
DD 19 .8125376 .2879667
DD 20 .0760324 .5790764
DD 21 .6435580 .3029937
DD 22 .0085993 .1467793
DD 23 .7857973 .3366478
DD 24 .5052784 .4496718
DD 25 .5011667 .5652776
DD 26 .8767524 .5487037
DD 27 .2599799 .0167382
DD 28 .1366864 .0501854
DD 29 .5949886 .7661651
DD 30 .5806659 .5959820


