id X Y
DD 1 .3056505 .5659119
DD 2 .2912307 .2443332
DD 3 .6409018 .2772843
DD 4 .4649014 .3376600
DD 5 .7107083 .5361172
DD 6 .9717926 .0733024
DD 7 .7644256 .9521911
DD 8 .8200661 .2959284
DD 9 .7789572 .6526908
DD 10 .6845864 .5301443
DD 11 .1655674 .4912699
DD 12 .3061946 .2779656
DD 13 .2905110 .5220248
DD 14 .1547754 .6356571
DD 15 .9812561 .2844802
DD 16 .3534954 .4434718
DD 17 .0597256 .5104639
DD 18 .4596288 .4373886
DD 19 .2088848 .3618708
DD 20 .9348292 .6253222
DD 21 .4243368 .6030709
DD 22 .5184570 .3184825
DD 23 .9009856 .0038805
DD 24 .9330428 .8061330
DD 25 .1164672 .9968780
DD 26 .2800606 .4009671
DD 27 .4455714 .8521768
DD 28 .1933024 .2722147
DD 29 .9084485 .4968606
DD 30 .5602076 .8314469
DD 31 .3426661 .1459107
DD 32 .8398971 .0863925
DD 33 .8053082 .1149031
DD 34 .3293092 .9129442
DD 35 .4539534 .9777959
DD 36 .9721360 .1344537
DD 37 .3096790 .4790553
DD 38 .4731226 .0974164
DD 39 .6438777 .6089542
DD 40 .7641172 .4882650
DD 41 .4137930 .7424120
DD 42 .6469633 .7792571
DD 43 .0469398 .9009971
DD 44 .2783085 .1918823
DD 45 .4771305 .6379767
DD 46 .8165662 .6308687
DD 47 .8873330 .8183484
DD 48 .9630298 .8152572
DD 49 .0271985 .1579034
DD 50 .4263925 .8971782
DD 51 .8434756 .7233399
DD 52 .8390873 .2334280
DD 53 .7748217 .0425418
DD 54 .8588338 .6167466
DD 55 .3913975 .8311478
DD 56 .7909653 .0773584
DD 57 .7642327 .8467413
DD 58 .9454221 .1629041
DD 59 .3773486 .7111646
DD 60 .1631361 .1658764
DD 61 .5821571 .8079016
DD 62 .7638096 .7991264
DD 63 .2614011 .1159358
DD 64 .0222062 .9664396
DD 65 .9289932 .0722880
DD 66 .8019407 .1186462
DD 67 .0402243 .6883194
DD 68 .9807731 .7457395
DD 69 .6090933 .0431614
DD 70 .7934920 .2890755
DD 71 .7986161 .2420602
DD 72 .3890229 .5594359
DD 73 .1260603 .6963044
DD 74 .1263140 .9485989
DD 75 .1557846 .3304985
DD 76 .9852545 .5935951
DD 77 .5728778 .6655551
DD 78 .6982646 .4010737
DD 79 .5637747 .7126681
DD 80 .7566739 .6086865
DD 81 .3856004 .7329927
DD 82 .4424799 .4331592
DD 83 .4818451 .0955666
DD 84 .7969581 .3502723
DD 85 .7832350 .0654499
DD 86 .4667848 .6273752
DD 87 .8920047 .1759139
DD 88 .3572420 .7788089
DD 89 .3453530 .1210569
DD 90 .8496009 .4707735


