id X Y Z
DDD 1 .3020304 .7495028 0.660178
DDD 2 .6560132 .8016382 0.651626
DDD 3 .9531288 .2964772 0.688438
DDD 4 .3699709 .5054355 0.542835
DDD 5 .3352366 .8379887 0.243561
DDD 6 .7981142 .8935420 0.138011
DDD 7 .6509413 .1655315 0.518887
DDD 8 .7505980 .1013783 0.446756
DDD 9 .6880463 .1714542 0.064263
DDD 10 .6346569 .0884275 0.009138
DDD 11 .4650516 .1797282 0.877825
DDD 12 .7939420 .7440217 0.209177
DDD 13 .7221759 .1292855 0.594995
DDD 14 .5161566 .4157914 0.621187
DDD 15 .9772005 .5612572 0.217308
DDD 16 .7937868 .3685732 0.320121
DDD 17 .3861791 .2951131 0.761575
DDD 18 .6191493 .6361160 0.963203
DDD 19 .6314995 .8152562 0.027905
DDD 20 .9659649 .2935545 0.905645
DDD 21 .9765432 .0298352 0.591212
DDD 22 .8466220 .7498612 0.319740
DDD 23 .6374351 .9456974 0.728573
DDD 24 .3161190 .5683792 0.236219
DDD 25 .5757612 .1032851 0.821195
DDD 26 .5867820 .8396038 0.583507
DDD 27 .2468101 .9461635 0.573594
DDD 28 .2761447 .4606592 0.455043
DDD 29 .9685256 .7125442 0.960543
DDD 30 .1752620 .9649317 0.193768
DDD 31 .3170951 .4189096 0.805617
DDD 32 .9251095 .8751102 0.536707
DDD 33 .9035994 .9844358 0.917892
DDD 34 .9410070 .9429759 0.393069
DDD 35 .3275738 .8826339 0.847727
DDD 36 .3331004 .0467063 0.561518
DDD 37 .0103232 .7042650 0.016713
DDD 38 .1262500 .8357502 0.536366
DDD 39 .6435696 .9114131 0.050607
DDD 40 .6641085 .2765183 0.002151
DDD 41 .4951248 .5324003 0.625819
DDD 42 .7561378 .8287439 0.116917
DDD 43 .8279470 .7042914 0.927480
DDD 44 .1467156 .7794479 0.955626
DDD 45 .9348041 .3648269 0.614044
DDD 46 .6937237 .9234993 0.945943
DDD 47 .1779897 .0170402 0.437842
DDD 48 .8690027 .8888535 0.857991
DDD 49 .0497717 .7633284 0.490336
DDD 50 .6512020 .4801835 0.687498
DDD 51 .4196619 .5946385 0.039624
DDD 52 .5767588 .9138445 0.692938
DDD 53 .2818258 .5254901 0.345957
DDD 54 .8384150 .1344472 0.884699
DDD 55 .6201649 .3250557 0.826559
DDD 56 .2517226 .8708004 0.597563
DDD 57 .3174601 .4842421 0.186235
DDD 58 .2148174 .9761427 0.950831
DDD 59 .8836097 .2919490 0.638892
DDD 60 .2192469 .1114553 0.469690
DDD 61 .3890974 .5211992 0.675289
DDD 62 .9712430 .1157572 0.099645
DDD 63 .2735301 .7359179 0.178178
DDD 64 .8824317 .5456664 0.270487
DDD 65 .2530565 .5475782 0.740364
DDD 66 .9029705 .8776956 0.546371
DDD 67 .6598694 .6409922 0.722385
DDD 68 .9024283 .7077687 0.160498
DDD 69 .1844580 .8510102 0.098103
DDD 70 .7457453 .8478303 0.159800
DDD 71 .8169771 .2450582 0.383358
DDD 72 .7422722 .3411979 0.985376
DDD 73 .1456887 .7260937 0.472924
DDD 74 .3315686 .8660172 0.082514
DDD 75 .1030609 .2299612 0.665664
DDD 76 .9642605 .4768466 0.421683
DDD 77 .4764456 .7010667 0.565608
DDD 78 .5812209 .7925554 0.674730
DDD 79 .4304457 .6790525 0.217282
DDD 80 .5185431 .1563971 0.883396
DDD 81 .0197881 .9425064 0.237413
DDD 82 .8856440 .4908536 0.982863
DDD 83 .9898934 .0969812 0.858505
DDD 84 .4832565 .0026588 0.934753
DDD 85 .5400332 .5644989 0.467885
DDD 86 .3384627 .9568432 0.561784
DDD 87 .3211500 .8685607 0.040632
DDD 88 .3141832 .7647168 0.965315
DDD 89 .6047366 .5882471 0.435190
DDD 90 .5670820 .8889630 0.589408
DDD 91 .8257873 .4905738 0.642781
DDD 92 .6345750 .7664812 0.970698
DDD 93 .7944043 .1926233 0.226959
DDD 94 .5699518 .2308183 0.386961
DDD 95 .6973143 .7424084 0.492786
DDD 96 .9434379 .8630066 0.084752
DDD 97 .1699915 .6656983 0.927460
DDD 98 .0027504 .3319023 0.860031
DDD 99 .4974430 .6684503 0.753379
DDD 100 .3432302 .0597340 0.413183
DDD 101 .3696459 .1118139 0.531360
DDD 102 .7663895 .3600443 0.607501
DDD 103 .2362931 .8271867 0.014253
DDD 104 .4855810 .3755864 0.768650
DDD 105 .5225640 .4882942 0.789570
DDD 106 .5349039 .4625349 0.286607
DDD 107 .8182323 .7190110 0.857326
DDD 108 .4062959 .8316341 0.928843
DDD 109 .3592313 .9404245 0.380494
DDD 110 .0214432 .9111571 0.498235
DDD 111 .0939521 .6367438 0.470383
DDD 112 .7685688 .6228217 0.750984
DDD 113 .4637260 .6728570 0.907069
DDD 114 .3157392 .0796333 0.105995
DDD 115 .5132860 .3899237 0.269587
DDD 116 .2559782 .5810369 0.063638
DDD 117 .5551701 .7401330 0.250699
DDD 118 .5365796 .5902817 0.658533
DDD 119 .5021828 .4359449 0.196586
DDD 120 .4545008 .9635755 0.702933
DDD 121 .0018209 .1585444 0.422485
DDD 122 .3279749 .3299534 0.228777
DDD 123 .1911552 .9081580 0.073208
DDD 124 .5354326 .4018429 0.360155
DDD 125 .4626981 .6360858 0.463531
DDD 126 .3878603 .2736069 0.238818
DDD 127 .0014279 .8630742 0.027996
DDD 128 .3987622 .5209129 0.599653
DDD 129 .6180524 .9867835 0.014634
DDD 130 .2533325 .1671536 0.322862
DDD 131 .8489189 .7758496 0.069155
DDD 132 .6592004 .2913432 0.362689
DDD 133 .3913838 .9402149 0.902686
DDD 134 .9765763 .1094931 0.954398
DDD 135 .3550903 .8952550 0.015249
DDD 136 .9547225 .6004322 0.929243
DDD 137 .8821271 .5765662 0.567754
DDD 138 .1107924 .9369353 0.756952
DDD 139 .4576140 .5263688 0.119471
DDD 140 .5301391 .8308797 0.708737
DDD 141 .4195262 .0121054 0.888330
DDD 142 .5855946 .0514891 0.050560
DDD 143 .1927029 .6412615 0.696543
DDD 144 .8958663 .4105975 0.088659
DDD 145 .7146259 .2294808 0.049883
DDD 146 .5865002 .9477789 0.903260
DDD 147 .1748633 .4249706 0.300814
DDD 148 .5847218 .3481952 0.842416
DDD 149 .0287176 .0917848 0.216506
DDD 150 .4632934 .1816307 0.077282
DDD 151 .4287330 .4460993 0.477692
DDD 152 .6272306 .6944496 0.959843
DDD 153 .5929779 .5988546 0.820126
DDD 154 .9771989 .8866502 0.474728
DDD 155 .7315743 .0983984 0.619214
DDD 156 .3385807 .6708471 0.497002
DDD 157 .2054489 .3388130 0.536022
DDD 158 .8569590 .1833990 0.208011
DDD 159 .5038956 .7917276 0.696192
DDD 160 .3580233 .8820672 0.881680
DDD 161 .9979141 .8573836 0.419787
DDD 162 .6690609 .9390528 0.838616
DDD 163 .5395868 .0778188 0.924632
DDD 164 .6041705 .5800613 0.869862
DDD 165 .8066292 .3120451 0.506231
DDD 166 .4175223 .3237106 0.277647
DDD 167 .4958526 .4782993 0.757768
DDD 168 .9072991 .3731564 0.948594
DDD 169 .3972738 .2976227 0.041634
DDD 170 .0737954 .4728012 0.419449
DDD 171 .0671420 .2394608 0.006161
DDD 172 .5524247 .0744003 0.201438
DDD 173 .9858978 .1244431 0.082905
DDD 174 .3975065 .3033174 0.002449
DDD 175 .1461711 .5702937 0.827833
DDD 176 .8145666 .5591413 0.352693
DDD 177 .0640396 .0997129 0.866160
DDD 178 .9439070 .1448895 0.287812
DDD 179 .0290488 .1273357 0.347099
DDD 180 .7902821 .5526204 0.493151
DDD 181 .4776018 .5073115 0.593618
DDD 182 .0640640 .3349881 0.331113
DDD 183 .8504165 .5919168 0.319246
DDD 184 .4272018 .1941321 0.062266
DDD 185 .0254762 .0007190 0.045568
DDD 186 .9889788 .2908311 0.231887
DDD 187 .9384225 .1424115 0.597249
DDD 188 .6259569 .0250940 0.245763
DDD 189 .5353142 .0183325 0.335906
DDD 190 .7489751 .8088488 0.515459
DDD 191 .6582557 .4561439 0.916682
DDD 192 .6365438 .7241446 0.361725
DDD 193 .4402475 .5999550 0.774665
DDD 194 .7148561 .4558432 0.166134
DDD 195 .5668712 .5826177 0.665648
DDD 196 .6938280 .4631707 0.691908
DDD 197 .3217687 .6277733 0.216050
DDD 198 .9574856 .9042570 0.981305
DDD 199 .3304450 .6117802 0.517094
DDD 200 .9345467 .1839473 0.280163
DDD 201 .7003874 .0346692 0.965534
DDD 202 .4076057 .9272534 0.096791
DDD 203 .8600036 .5180551 0.879677
DDD 204 .1108228 .3958536 0.166727
DDD 205 .5470855 .9172443 0.352428
DDD 206 .9578567 .5075830 0.959751
DDD 207 .4995771 .8929138 0.981963
DDD 208 .4628636 .2709101 0.495487
DDD 209 .5549988 .7604667 0.718648
DDD 210 .1841257 .1275009 0.094210
DDD 211 .8551347 .4857857 0.955217
DDD 212 .3361694 .8631640 0.501238
DDD 213 .1521622 .1253794 0.823131
DDD 214 .2735025 .7952750 0.994610
DDD 215 .9814639 .5551362 0.138144
DDD 216 .7262365 .2052296 0.408426
DDD 217 .5525564 .1708431 0.463760
DDD 218 .0312801 .7271086 0.188054
DDD 219 .1480639 .9885777 0.628172
DDD 220 .9063938 .8355721 0.300663
DDD 221 .8341071 .2748160 0.142497
DDD 222 .4995916 .8415825 0.405369
DDD 223 .2840283 .9829051 0.103523
DDD 224 .6420687 .9859072 0.584305
DDD 225 .0986877 .7902041 0.244613
DDD 226 .7554344 .3370015 0.917444
DDD 227 .4557994 .7819807 0.223195
DDD 228 .2174356 .2088651 0.637885
DDD 229 .2105873 .6148489 0.534635
DDD 230 .8659849 .6103128 0.223428
DDD 231 .3605812 .5524257 0.519067
DDD 232 .5980532 .6518534 0.073353
DDD 233 .4263083 .7747470 0.783881
DDD 234 .7642664 .6395449 0.339467
DDD 235 .8221064 .9341052 0.129731
DDD 236 .5257582 .4838318 0.035080
DDD 237 .4199686 .6141324 0.874977
DDD 238 .9683879 .6899953 0.340741
DDD 239 .6543579 .1344237 0.729222
DDD 240 .1897331 .1574945 0.655978
DDD 241 .7749845 .4555777 0.796325
DDD 242 .6027272 .8176791 0.109217
DDD 243 .0127509 .6424836 0.070143
DDD 244 .3403281 .2401355 0.393717
DDD 245 .9541210 .7378069 0.972416
DDD 246 .0895898 .1318296 0.230170
DDD 247 .4811896 .7211858 0.104779
DDD 248 .3098683 .4722559 0.218984
DDD 249 .0764004 .6584402 0.602518
DDD 250 .1650279 .1415244 0.364403
DDD 251 .6473170 .7923850 0.542255
DDD 252 .3773379 .5137511 0.767273
DDD 253 .5207655 .2434240 0.127158
DDD 254 .5326658 .7497916 0.270313
DDD 255 .7971844 .6622439 0.604632
DDD 256 .2614844 .5132978 0.188340
DDD 257 .4428032 .5344313 0.409627
DDD 258 .5045263 .5718317 0.217338
DDD 259 .6144709 .2409607 0.013244
DDD 260 .2495491 .1873430 0.084863
DDD 261 .7322364 .2300454 0.940151
DDD 262 .3880177 .2422724 0.333038
DDD 263 .3982933 .9930755 0.495062
DDD 264 .5664776 .5208773 0.377998
DDD 265 .7553019 .6360773 0.304213
DDD 266 .1633895 .2396542 0.979217
DDD 267 .3175475 .8115944 0.633931
DDD 268 .0621289 .5029559 0.395381
DDD 269 .4175356 .1748907 0.296084
DDD 270 .1561268 .4946264 0.446559
DDD 271 .5986358 .3411975 0.709602
DDD 272 .1416516 .4857131 0.122177
DDD 273 .6488947 .9731469 0.171401
DDD 274 .9439064 .6616145 0.627290
DDD 275 .2973335 .9828332 0.181170
DDD 276 .0868555 .8063960 0.450435
DDD 277 .3545516 .1919089 0.416906
DDD 278 .6478949 .4220011 0.434934
DDD 279 .4344603 .8940275 0.538495
DDD 280 .5140612 .2377262 0.696907
DDD 281 .1910997 .7825752 0.132135
DDD 282 .0433259 .5501425 0.365425
DDD 283 .7789241 .2562726 0.303567
DDD 284 .6865683 .6326764 0.933735
DDD 285 .2193207 .2466491 0.625431
DDD 286 .5844483 .7118268 0.522646
DDD 287 .4406144 .9128872 0.896434
DDD 288 .7475372 .8055341 0.065922
DDD 289 .5510643 .7468743 0.706118
DDD 290 .4740955 .0780588 0.359290
DDD 291 .6895257 .1877729 0.820124
DDD 292 .6617371 .2419021 0.271767
DDD 293 .5492035 .5618048 0.239160
DDD 294 .3182797 .8253381 0.255482
DDD 295 .0463998 .2775243 0.041985
DDD 296 .7522684 .6560700 0.352275
DDD 297 .9560282 .3954050 0.998721
DDD 298 .6913748 .4568794 0.491456
DDD 299 .6940813 .0663789 0.811527
DDD 300 .1910249 .7149689 0.216783
DDD 301 .5168528 .4478068 0.125551
DDD 302 .0976027 .6175044 0.451095
DDD 303 .6376867 .5455258 0.441979
DDD 304 .6493149 .4237057 0.852312
DDD 305 .2320144 .4228851 0.211958
DDD 306 .3497003 .6882153 0.883250
DDD 307 .7955936 .2253220 0.815613
DDD 308 .5377207 .7184526 0.103216
DDD 309 .3118472 .7928400 0.353456
DDD 310 .2957946 .9347433 0.555196
DDD 311 .3321638 .0109998 0.250087
DDD 312 .8619280 .7382503 0.108032
DDD 313 .2256246 .6595088 0.142881
DDD 314 .1106747 .3476434 0.495245
DDD 315 .0470196 .9694749 0.970443
DDD 316 .6939157 .0480622 0.959450
DDD 317 .9268660 .4466597 0.559148
DDD 318 .0278018 .5497922 0.880116
DDD 319 .5145974 .2468998 0.095667
DDD 320 .6055520 .7612016 0.454327
DDD 321 .4038123 .4270525 0.328362
DDD 322 .4235571 .2604227 0.318324
DDD 323 .9216131 .1036384 0.911608
DDD 324 .1342989 .0600320 0.710786
DDD 325 .1452799 .7325807 0.736673
DDD 326 .5753830 .7931136 0.456011
DDD 327 .1789749 .6153657 0.820702
DDD 328 .4483827 .0396237 0.272446
DDD 329 .9285096 .0153421 0.002755
DDD 330 .2006284 .9284318 0.347894
DDD 331 .8885892 .0460321 0.040738
DDD 332 .8514470 .0998296 0.385941
DDD 333 .5270328 .3220160 0.362963
DDD 334 .0430660 .2402075 0.978835
DDD 335 .1244095 .2304587 0.508647
DDD 336 .6143569 .2870273 0.018444
DDD 337 .5029831 .0134560 0.686810
DDD 338 .3092071 .5677013 0.672921
DDD 339 .7409860 .5113656 0.560619
DDD 340 .8444833 .0375517 0.484181
DDD 341 .1896898 .7059388 0.280310
DDD 342 .6666913 .8142081 0.888864
DDD 343 .0516779 .8576625 0.840624
DDD 344 .7004495 .7006267 0.187546
DDD 345 .2867924 .2300405 0.420272
DDD 346 .8021907 .6159176 0.822574
DDD 347 .2225986 .7478648 0.625619
DDD 348 .2329807 .0193855 0.191122
DDD 349 .1815257 .4976439 0.103415
DDD 350 .1964192 .6631385 0.432880
DDD 351 .6072690 .2345283 0.945907
DDD 352 .4801514 .4243482 0.505280
DDD 353 .1762276 .9371104 0.661237
DDD 354 .8089971 .5692716 0.558238
DDD 355 .5008607 .3126281 0.761212
DDD 356 .1679838 .5445092 0.208559
DDD 357 .2435303 .8011822 0.346176
DDD 358 .7760752 .1711978 0.663888
DDD 359 .4218171 .2968363 0.350999
DDD 360 .4650046 .7669664 0.652404
DDD 361 .7471007 .1717117 0.436253
DDD 362 .0087817 .0080296 0.484117
DDD 363 .0325477 .3696877 0.910266
DDD 364 .7120255 .9768068 0.289623
DDD 365 .7572037 .8798451 0.056023
DDD 366 .7407074 .4634573 0.867077
DDD 367 .1897944 .7946502 0.870387
DDD 368 .8960684 .7847420 0.638291
DDD 369 .1567647 .8298206 0.245169
DDD 370 .6078050 .6701978 0.941385
DDD 371 .3691782 .4951512 0.375710
DDD 372 .8600120 .6007726 0.080259
DDD 373 .6750188 .3590711 0.933129
DDD 374 .7542322 .7633399 0.524329
DDD 375 .8373387 .7826397 0.399347
DDD 376 .8371931 .8379361 0.232317
DDD 377 .3022366 .2868529 0.947942
DDD 378 .7428250 .4326594 0.146948
DDD 379 .4489863 .9737981 0.296028
DDD 380 .8728530 .3309800 0.105290
DDD 381 .2304238 .1981531 0.164350
DDD 382 .7090434 .9622569 0.714279
DDD 383 .8250912 .4690450 0.480335
DDD 384 .0419742 .7305774 0.018690
DDD 385 .5312993 .2791611 0.872945
DDD 386 .2323906 .0591562 0.715067
DDD 387 .9223429 .5715063 0.468673
DDD 388 .0957098 .1844896 0.787546
DDD 389 .2242611 .6651180 0.814442
DDD 390 .8094580 .7607786 0.431620
DDD 391 .6329177 .9076588 0.278775
DDD 392 .2662642 .0428554 0.642754
DDD 393 .2034562 .7808920 0.843200
DDD 394 .5979102 .5744917 0.997896
DDD 395 .0574975 .7678840 0.028301
DDD 396 .4327389 .6255725 0.969883
DDD 397 .6844774 .5491562 0.925562
DDD 398 .2608762 .7407132 0.597468
DDD 399 .4733917 .0172016 0.410128
DDD 400 .6981158 .2655163 0.090718
DDD 401 .3976152 .6105804 0.765757
DDD 402 .2763708 .1243291 0.732169
DDD 403 .7735188 .4334812 0.039838
DDD 404 .6502035 .8921217 0.004077
DDD 405 .6959998 .8449741 0.495497
DDD 406 .9865283 .7274688 0.033154
DDD 407 .2809101 .4124639 0.968274
DDD 408 .1770312 .3456356 0.157356
DDD 409 .0633754 .5018553 0.363303
DDD 410 .9465819 .1799608 0.004955
DDD 411 .3473062 .9359566 0.275505
DDD 412 .6798297 .4131296 0.982524
DDD 413 .1976524 .1434461 0.099334
DDD 414 .7936851 .8020730 0.774889
DDD 415 .0233200 .5315912 0.449080
DDD 416 .8743939 .2531423 0.432754
DDD 417 .9127930 .3726306 0.958794
DDD 418 .8908207 .9474231 0.565991
DDD 419 .3415499 .6595747 0.069907
DDD 420 .0942820 .4266034 0.060900
DDD 421 .5429892 .9629397 0.352642
DDD 422 .4112059 .3222267 0.395678
DDD 423 .3829300 .5438864 0.427445
DDD 424 .1069563 .1774706 0.282250
DDD 425 .3495000 .5271592 0.913182
DDD 426 .3137520 .8403315 0.409049
DDD 427 .3005122 .9224077 0.315786
DDD 428 .9266329 .9072960 0.464394
DDD 429 .6219188 .2556906 0.425076
DDD 430 .8202993 .3117656 0.559926
DDD 431 .8537809 .5225054 0.709012
DDD 432 .9552598 .9637133 0.216439
DDD 433 .7320523 .5253217 0.477838
DDD 434 .5404988 .8758125 0.340598
DDD 435 .7605065 .2756173 0.150575
DDD 436 .0057011 .9136261 0.662213
DDD 437 .3399935 .3236000 0.133330
DDD 438 .3003724 .5779044 0.451897
DDD 439 .3020518 .3664197 0.125123
DDD 440 .3588607 .3976519 0.573178
DDD 441 .2683807 .4535274 0.896070
DDD 442 .0157381 .8529051 0.529238
DDD 443 .1219489 .1691924 0.214969
DDD 444 .9791344 .4631624 0.953172
DDD 445 .2522410 .3778323 0.944941
DDD 446 .6118421 .9156404 0.930224
DDD 447 .0364751 .9560213 0.064627
DDD 448 .3602382 .9490394 0.959730
DDD 449 .8382203 .3316012 0.066120
DDD 450 .0256975 .1728085 0.561969
DDD 451 .9298561 .9685158 0.717808
DDD 452 .1961117 .0460478 0.298513
