id X Y
DD 1 .8008775 .4600437
DD 2 .9604147 .4805593
DD 3 .2300912 .8955423
DD 4 .2018613 .8113285
DD 5 .7887200 .5509946
DD 6 .2319133 .6237432
DD 7 .2433900 .4942090
DD 8 .6286138 .3318641
DD 9 .4503673 .5587731
DD 10 .5479259 .5495829
DD 11 .5363440 .2967209
DD 12 .5468907 .9900914
DD 13 .8235084 .7647872
DD 14 .7448243 .3505740
DD 15 .9047017 .1688229
DD 16 .7266835 .8022243
DD 17 .9983568 .0902396
DD 18 .8672841 .3008552
DD 19 .6484767 .6705276
DD 20 .4541677 .8896270
DD 21 .4547961 .0357291
DD 22 .3019897 .8772839
DD 23 .9826441 .1405318
DD 24 .8612560 .5748048
DD 25 .1585329 .2771504
DD 26 .6954627 .4300681
DD 27 .8413021 .3406796
DD 28 .3871148 .1210297
DD 29 .0924038 .6208973
DD 30 .3761046 .5975569
DD 31 .8627775 .8888669
DD 32 .0624374 .2824717
DD 33 .9653890 .7909025
DD 34 .0357050 .6730773
DD 35 .5970546 .4158105
DD 36 .0299270 .3824852
DD 37 .2832948 .1645789
DD 38 .8358178 .1199827
DD 39 .6058170 .9631400
DD 40 .8120993 .0634852
DD 41 .7814691 .0942607
DD 42 .8895700 .2943629
DD 43 .1292965 .5972970
DD 44 .3101659 .1526260
DD 45 .4113236 .8452704
DD 46 .2296179 .1731432
DD 47 .3730284 .5457636
DD 48 .3654237 .2632775
DD 49 .6388406 .4512721
DD 50 .9081274 .4985856
DD 51 .2215223 .3691661
DD 52 .9372235 .8030764
DD 53 .7546507 .9321011
DD 54 .7848067 .2384820
DD 55 .3147589 .7648388
DD 56 .5492541 .9851084
DD 57 .2116703 .3387916
DD 58 .8441789 .6246137
DD 59 .9273347 .5544572
DD 60 .6285299 .2395620













