id X Y Z
DDD 1 .7629839 .9151914 0.846683
DDD 2 .0758793 .2940120 0.747779
DDD 3 .2626223 .8489188 0.947556
DDD 4 .4908151 .1250483 0.791807
DDD 5 .8287938 .9741238 0.834204
DDD 6 .7661989 .9035677 0.378092
DDD 7 .2299667 .1498864 0.851296
DDD 8 .3674701 .7972139 0.586437
DDD 9 .1513641 .8185186 0.907282
DDD 10 .8388895 .0109303 0.815414
DDD 11 .1409981 .9460514 0.260016
DDD 12 .2517153 .5612181 0.875515
DDD 13 .1222748 .5987012 0.357943
DDD 14 .7943534 .7751964 0.067700
DDD 15 .8376962 .0968051 0.443773
DDD 16 .4807426 .3509208 0.704733
DDD 17 .1160341 .2622526 0.570308
DDD 18 .6938506 .2526245 0.284538
DDD 19 .8722142 .2520824 0.370897
DDD 20 .0049268 .8683107 0.880953
DDD 21 .0401735 .7129298 0.739877
DDD 22 .4199885 .1844718 0.101886
DDD 23 .6768188 .7991944 0.292347
DDD 24 .0943160 .6281716 0.211677
DDD 25 .4200465 .7104206 0.794217
DDD 26 .0023998 .0223367 0.118943
DDD 27 .1832671 .9962357 0.125543
DDD 28 .6212359 .0653893 0.721740
DDD 29 .9581483 .5635436 0.714931
DDD 30 .1329993 .0883473 0.096205
DDD 31 .0990161 .1513165 0.385596
DDD 32 .9203516 .7057552 0.044598
DDD 33 .3866830 .5015371 0.024271
DDD 34 .3428669 .4433157 0.968471
DDD 35 .1140711 .4764050 0.417285
DDD 36 .2626865 .5143999 0.594310
DDD 37 .6860096 .3151122 0.593351
DDD 38 .0354560 .5867601 0.566237
DDD 39 .7536799 .8890962 0.802995
DDD 40 .3902521 .5242766 0.878606
DDD 41 .3705051 .4409764 0.720241
DDD 42 .6684888 .5384757 0.492425
DDD 43 .4084916 .5551517 0.138598
DDD 44 .3431016 .7103898 0.094239
DDD 45 .5472899 .1205631 0.737000
DDD 46 .8495506 .1521203 0.633869
DDD 47 .2652006 .3591909 0.739410
DDD 48 .9707744 .8137511 0.425271
DDD 49 .8321639 .5957387 0.338245
DDD 50 .9580558 .6870580 0.974004
DDD 51 .4271063 .7604402 0.085443
DDD 52 .0552554 .4323216 0.367668
DDD 53 .9610126 .5112840 0.720926
DDD 54 .1289118 .7154884 0.184876
DDD 55 .4554212 .6349836 0.603787
DDD 56 .8827300 .1844822 0.924060
DDD 57 .0638449 .7759828 0.964410
DDD 58 .0308642 .3676687 0.323415
DDD 59 .8785710 .7254834 0.380374
DDD 60 .3865708 .1138580 0.998924
DDD 61 .0725317 .0911801 0.443020
DDD 62 .8451640 .7188174 0.102891
DDD 63 .9081323 .2138758 0.678101
DDD 64 .6441485 .7425969 0.419648
DDD 65 .6122225 .1877017 0.711559
DDD 66 .1978509 .7970694 0.550108
DDD 67 .6664629 .7020754 0.367337
DDD 68 .5452173 .2934924 0.660064
DDD 69 .9803196 .5190622 0.992461
DDD 70 .5216064 .2426349 0.613638
DDD 71 .6724835 .5302532 0.984728
DDD 72 .8597784 .5896148 0.116003
DDD 73 .4457998 .7409158 0.778284
DDD 74 .4207846 .0740937 0.025003
DDD 75 .1484782 .8817853 0.309590
DDD 76 .7184843 .0033999 0.998243
DDD 77 .1055771 .7637386 0.839303
DDD 78 .0858850 .3185390 0.901767
DDD 79 .9021852 .5185008 0.750415
DDD 80 .6788014 .5654253 0.516293
DDD 81 .9135070 .4977590 0.152284
DDD 82 .6513886 .4380666 0.590277
DDD 83 .1048574 .2593867 0.215581
DDD 84 .0853046 .9563841 0.019715
DDD 85 .2515399 .6161884 0.060318
DDD 86 .6135345 .5358842 0.061639
DDD 87 .2273768 .4604418 0.230771
DDD 88 .3426345 .5940480 0.354987
DDD 89 .5414356 .7448314 0.182705
DDD 90 .0222700 .2511004 0.722369


