id X Y Z
DDD 1 .9056115 .7427122 0.118303
DDD 2 .9850949 .3626958 0.250319
DDD 3 .2949813 .9518900 0.367270
DDD 4 .5272841 .5232779 0.452983
DDD 5 .4881901 .7777517 0.499772
DDD 6 .4307547 .3210163 0.306181
DDD 7 .2049486 .6212526 0.425308
DDD 8 .8753866 .8885864 0.826597
DDD 9 .8357828 .6871177 0.099966
DDD 10 .2956154 .8794898 0.226820
DDD 11 .4365048 .8537225 0.439778
DDD 12 .2232631 .0045981 0.378443
DDD 13 .9272134 .2276836 0.652624
DDD 14 .9603145 .7774637 0.198627
DDD 15 .6589203 .5032816 0.539913
DDD 16 .2511192 .1891745 0.174192
DDD 17 .1552011 .2591253 0.417856
DDD 18 .1426844 .3752834 0.159676
DDD 19 .2469292 .1880648 0.401023
DDD 20 .7826468 .7511144 0.374734
DDD 21 .0928248 .3970641 0.987334
DDD 22 .8235993 .0970718 0.706827
DDD 23 .5023952 .1948256 0.288954
DDD 24 .3835872 .1294912 0.003967
DDD 25 .0235096 .5072029 0.300440
DDD 26 .3472027 .5895918 0.368282
DDD 27 .5845077 .9621259 0.183672
DDD 28 .5586855 .1552630 0.426453
DDD 29 .9380278 .9426754 0.870731
DDD 30 .7242028 .7972667 0.429660
DDD 31 .2758281 .1323611 0.742162
DDD 32 .3589281 .7699935 0.515253
DDD 33 .3934119 .3213624 0.216861
DDD 34 .8270786 .3917105 0.875338
DDD 35 .5904102 .9947664 0.836865
DDD 36 .5586081 .2123052 0.676651
DDD 37 .6950828 .4094582 0.187280
DDD 38 .2011956 .1074065 0.238891
DDD 39 .4841295 .8485757 0.650625
DDD 40 .2844206 .2334647 0.511377




