id X Y Z
DDD 1 .1832875 .6979928 0.055908
DDD 2 .1273256 .2402972 0.629030
DDD 3 .6280274 .7077869 0.378233
DDD 4 .1657820 .1464918 0.725336
DDD 5 .6933239 .1576450 0.039153
DDD 6 .2451760 .4732650 0.154386
DDD 7 .3453491 .2493841 0.068171
DDD 8 .3238471 .4055900 0.244621
DDD 9 .0353468 .3610802 0.575305
DDD 10 .0152256 .6610882 0.800128
DDD 11 .9062464 .7385610 0.303142
DDD 12 .1507730 .1558116 0.513012
DDD 13 .2612290 .2746274 0.163592
DDD 14 .6708119 .7212340 0.330389
DDD 15 .4274949 .6134973 0.268464
DDD 16 .0419615 .7481960 0.330926
DDD 17 .8757951 .7921648 0.877019
DDD 18 .2130241 .1169041 0.362064
DDD 19 .6843269 .3777556 0.009068
DDD 20 .3354141 .8743329 0.541388
DDD 21 .5120304 .2563287 0.670300
DDD 22 .1559997 .6110545 0.453107
DDD 23 .2062956 .9871916 0.613748
DDD 24 .3934416 .0756573 0.203324
DDD 25 .7362668 .5084581 0.749471
DDD 26 .9751674 .8910414 0.713789
DDD 27 .7254694 .9525515 0.859531
DDD 28 .3699242 .8850257 0.094836
DDD 29 .5540271 .8304348 0.211923
DDD 30 .2168093 .0374013 0.371092
DDD 31 .5964619 .7338052 0.075901
DDD 32 .0296986 .8338517 0.852255
DDD 33 .1286095 .2861091 0.676409
DDD 34 .1374730 .2985586 0.252792
DDD 35 .9367108 .0842983 0.757687
DDD 36 .5843078 .4838574 0.640089
DDD 37 .5409071 .9895330 0.878655
DDD 38 .0269205 .9965338 0.807273
DDD 39 .7393257 .9598328 0.791883
DDD 40 .4810005 .4432799 0.292493






