id X Y Z
DDD 1 .0567880 .2234383 0.208047
DDD 2 .3329878 .5876322 0.281562
DDD 3 .9728810 .3132900 0.667042
DDD 4 .1724243 .3146469 0.336026
DDD 5 .0178761 .8735043 0.424749
DDD 6 .2764493 .9300586 0.773618
DDD 7 .1698671 .0727813 0.117142
DDD 8 .3715082 .4207915 0.370556
DDD 9 .2147114 .3169648 0.856791
DDD 10 .9925617 .4522359 0.802477
DDD 11 .1501024 .8875682 0.975296
DDD 12 .2953453 .2157712 0.428180
DDD 13 .6522457 .9673075 0.379785
DDD 14 .6085597 .4249321 0.587565
DDD 15 .8122416 .3371329 0.787845
DDD 16 .9546145 .9913596 0.722804
DDD 17 .9652584 .4780557 0.129404
DDD 18 .6099750 .3227663 0.107040
DDD 19 .7085469 .3143206 0.731694
DDD 20 .9259540 .2463794 0.494260
DDD 21 .9819468 .5679468 0.069535
DDD 22 .6543684 .5422338 0.973381
DDD 23 .9019375 .2716393 0.641305
DDD 24 .6737368 .1783119 0.240074
DDD 25 .1201314 .4583444 0.796254
DDD 26 .2320513 .7183828 0.082258
DDD 27 .7295673 .8995559 0.845832
DDD 28 .7405027 .1055286 0.139269
DDD 29 .7648799 .9266648 0.542408
DDD 30 .0852947 .1292794 0.276783
DDD 31 .4205629 .2034628 0.778440
DDD 32 .8757487 .3190461 0.681941
DDD 33 .2177594 .6241374 0.575796
DDD 34 .7076805 .6656765 0.939760
DDD 35 .1444605 .5280198 0.298846
DDD 36 .2704361 .2884873 0.031198
DDD 37 .6243342 .8257418 0.248560
DDD 38 .0304087 .7065861 0.351322
DDD 39 .0707847 .5346106 0.328962
DDD 40 .5372283 .4477122 0.762200
DDD 41 .4779297 .1747026 0.670736
DDD 42 .5625252 .9797334 0.765515
DDD 43 .3991214 .4696803 0.619305
DDD 44 .9241318 .9613645 0.268101
DDD 45 .8640935 .2534491 0.424135
DDD 46 .7871972 .0991550 0.911430
DDD 47 .0729404 .2687558 0.225393
DDD 48 .4718662 .9243589 0.562720
DDD 49 .5515860 .9574815 0.155207
DDD 50 .5263147 .9604807 0.172108
DDD 51 .0193314 .1229785 0.130715
DDD 52 .4229467 .3721177 0.183143
DDD 53 .3521448 .6681141 0.932066
DDD 54 .2708547 .5377252 0.817434
DDD 55 .2607224 .0920131 0.878998
DDD 56 .1631195 .2801452 0.277487
DDD 57 .8626670 .1146003 0.029968
DDD 58 .1346022 .8636913 0.990148
DDD 59 .1235567 .1792239 0.676264
DDD 60 .3234451 .4073108 0.418943

