id X Y
DD 1 .3159037 .7502419
DD 2 .7481957 .8869962
DD 3 .7706732 .9450779
DD 4 .7132958 .2558723
DD 5 .5863532 .0053094
DD 6 .9672116 .9574522
DD 7 .3642537 .0163932
DD 8 .5087476 .6115913
DD 9 .2368301 .6025610
DD 10 .5502275 .7446338
DD 11 .5671362 .4679812
DD 12 .6564673 .5467259
DD 13 .8873910 .2412295
DD 14 .5448470 .8270387
DD 15 .4993991 .0902377
DD 16 .6640833 .0364834
DD 17 .5480072 .1516261
DD 18 .2295017 .3680795
DD 19 .7523304 .8401321
DD 20 .9632992 .0014881
DD 21 .9357954 .4964989
DD 22 .6858898 .5498763
DD 23 .3202831 .9589758
DD 24 .6328305 .6512657
DD 25 .2144609 .3052782
DD 26 .6224543 .3173700
DD 27 .8919401 .4467460
DD 28 .8510820 .9426769
DD 29 .4688230 .1403045
DD 30 .2119657 .5547065
DD 31 .4876827 .4299533
DD 32 .8748293 .6600121
DD 33 .4186929 .0886675
DD 34 .8664243 .5541198
DD 35 .8086636 .2920706
DD 36 .1878272 .7992441
DD 37 .4427836 .9428164
DD 38 .4076577 .2508259
DD 39 .4170908 .6425741
DD 40 .6859191 .9897140
DD 41 .9247367 .5776293
DD 42 .0021432 .1857189
DD 43 .9961354 .2826765
DD 44 .3628845 .6123086
DD 45 .2497572 .5511667
DD 46 .5137419 .5209419
DD 47 .4417834 .2828656
DD 48 .9339114 .0739676
DD 49 .4717539 .8508592
DD 50 .5881870 .6716892
DD 51 .4178563 .1193910
DD 52 .1812403 .3741417
DD 53 .7372890 .4764149
DD 54 .8183251 .2308729
DD 55 .2593331 .5238743
DD 56 .5291829 .6496013
DD 57 .9940470 .1952621
DD 58 .7492668 .8515733
DD 59 .7380102 .2822487
DD 60 .4533725 .8097802
DD 61 .3279387 .3258737
DD 62 .2677568 .6154699
DD 63 .2084461 .6762656
DD 64 .8017617 .6756169
DD 65 .4643633 .7988503
DD 66 .0802319 .1537324
DD 67 .0310390 .5928355
DD 68 .9525378 .2106398
DD 69 .5355571 .0151729
DD 70 .5191918 .4001339

















