id X Y
DD 1 .7979440 .2162930
DD 2 .1264344 .2820673
DD 3 .9465706 .1673627
DD 4 .4307330 .3639913
DD 5 .8830308 .5951745
DD 6 .4301750 .7728832
DD 7 .3986053 .7297907
DD 8 .8339837 .5609855
DD 9 .5991137 .0195016
DD 10 .6661373 .5076668
DD 11 .1384746 .3783520
DD 12 .5498695 .7676384
DD 13 .7611434 .0086422
DD 14 .2352384 .0419714
DD 15 .9404236 .1337397
DD 16 .3125613 .9393467
DD 17 .0224685 .9751452
DD 18 .9740851 .3824268
DD 19 .1437143 .0014388
DD 20 .8663297 .2674627
DD 21 .8801751 .7912603
DD 22 .8325133 .1237783
DD 23 .3956383 .1511396
DD 24 .1822574 .2006359
DD 25 .7549857 .2125625
DD 26 .7357636 .1267166
DD 27 .7187823 .3394266
DD 28 .1507839 .8740706
DD 29 .0835809 .4827793
DD 30 .0193535 .9834461
DD 31 .5142418 .2377285
DD 32 .1713495 .5784157
DD 33 .5526201 .8384474
DD 34 .9848636 .2562213
DD 35 .4913821 .6595493
DD 36 .9080588 .0757791
DD 37 .1701360 .9015577
DD 38 .6600127 .0873632
DD 39 .2686547 .8880292
DD 40 .7029401 .6211459
DD 41 .8113908 .0928817
DD 42 .7565517 .2675455
DD 43 .5188811 .3869179
DD 44 .7360356 .4732555
DD 45 .1926840 .2181966
DD 46 .1046623 .2124259
DD 47 .0363242 .1350703
DD 48 .9942108 .4797778
DD 49 .9180091 .2741666
DD 50 .5027041 .5359758
DD 51 .9817726 .6566105
DD 52 .4582294 .9974089
DD 53 .3098636 .2901612
DD 54 .9563092 .0221448
DD 55 .8157693 .5259376
DD 56 .6402962 .9582867
DD 57 .1769223 .6668276
DD 58 .6909781 .7847763
DD 59 .0590234 .7087794
DD 60 .7019260 .3199093
DD 61 .4876886 .9917637
DD 62 .1074901 .2689730
DD 63 .0229486 .5575314
DD 64 .8546524 .4365206
DD 65 .1106489 .7071689
DD 66 .0095960 .4853920
DD 67 .0321800 .6111507
DD 68 .5937498 .0657077
DD 69 .3478561 .2738826
DD 70 .9686148 .4822293
DD 71 .4148249 .5569026
DD 72 .5377930 .7747367
DD 73 .9302792 .6207508
DD 74 .5997182 .5479364
DD 75 .6651112 .7932925
DD 76 .2445389 .4369340
DD 77 .4596591 .6877924
DD 78 .8098359 .0009925
DD 79 .6870029 .9905451
DD 80 .3462711 .3092033
DD 81 .9730178 .7661671
DD 82 .7372776 .6613359
DD 83 .9062586 .8770240
DD 84 .6954009 .8575464
DD 85 .3723766 .1074812
DD 86 .1383182 .2113411
DD 87 .2923133 .1870172
DD 88 .9337792 .0482411
DD 89 .9036408 .9194949
DD 90 .3861532 .6425084
DD 91 .9602736 .2873436
DD 92 .9968262 .2481077
DD 93 .6850183 .3848282
DD 94 .0327845 .8473139
DD 95 .0272193 .4572690
DD 96 .5362439 .1780783
DD 97 .4767454 .7337944
DD 98 .0445558 .1539499
DD 99 .7759127 .1282490
DD 100 .0927328 .5400639
