id X Y Z
DDD 1 .9690425 .8882654 0.945023
DDD 2 .3408501 .6724226 0.647816
DDD 3 .7533278 .7811383 0.015815
DDD 4 .9657399 .8398141 0.090238
DDD 5 .5476511 .5054127 0.522327
DDD 6 .4906983 .4164025 0.352261
DDD 7 .1661885 .3152471 0.101489
DDD 8 .7305389 .7355684 0.614841
DDD 9 .9363201 .5992797 0.656943
DDD 10 .5038233 .9421866 0.787783
DDD 11 .0329640 .7489233 0.583921
DDD 12 .4848039 .9463681 0.352704
DDD 13 .2131300 .9694234 0.231654
DDD 14 .2171405 .4988359 0.270005
DDD 15 .8711748 .4085003 0.936481
DDD 16 .2118636 .7242544 0.097964
DDD 17 .5684087 .6371468 0.154752
DDD 18 .5741669 .3833538 0.437776
DDD 19 .7058592 .3563330 0.286901
DDD 20 .0580960 .8443634 0.939815
DDD 21 .6537832 .3977896 0.136950
DDD 22 .4014604 .4986163 0.392825
DDD 23 .9611082 .2499523 0.198068
DDD 24 .9992467 .3612451 0.178457
DDD 25 .4650188 .5223606 0.005866
DDD 26 .3738459 .0001876 0.689072
DDD 27 .1155490 .4515744 0.740972
DDD 28 .6234521 .8172885 0.723158
DDD 29 .7199474 .6747959 0.687824
DDD 30 .3924251 .0836586 0.900026
DDD 31 .8819126 .4171399 0.490765
DDD 32 .4131665 .9646553 0.665009
DDD 33 .1341977 .7556582 0.254427
DDD 34 .0095268 .9524239 0.455157
DDD 35 .2997206 .9760880 0.776967
DDD 36 .0058530 .4879031 0.462509
DDD 37 .8138411 .9026237 0.516610
DDD 38 .3199082 .8690962 0.740099
DDD 39 .1340365 .5701044 0.779419
DDD 40 .3859529 .5152639 0.880545
DDD 41 .1754770 .2726358 0.172285
DDD 42 .8976751 .9320375 0.666075
DDD 43 .3521329 .8511100 0.225436
DDD 44 .8083043 .8823213 0.982754
DDD 45 .3706859 .5001325 0.431981
DDD 46 .8935462 .8317674 0.662113
DDD 47 .2038301 .2457911 0.071923
DDD 48 .4758364 .1626138 0.332919
DDD 49 .1331856 .8702899 0.832930
DDD 50 .3172397 .3302914 0.862157
DDD 51 .5601701 .1760023 0.174129
DDD 52 .5920243 .4054718 0.878246
DDD 53 .2834307 .2657532 0.140882
DDD 54 .8149207 .5696715 0.030230
DDD 55 .6689951 .5814034 0.812596
DDD 56 .3812421 .3221761 0.920793
DDD 57 .8168045 .8398562 0.579914
DDD 58 .9118008 .5544442 0.004626
DDD 59 .3649059 .2227250 0.406734
DDD 60 .0178125 .3373099 0.147873
DDD 61 .5679552 .1388672 0.833300
DDD 62 .7251402 .2657716 0.541380
DDD 63 .0249820 .9510872 0.405765
DDD 64 .1272023 .4729535 0.877451
DDD 65 .8852375 .0403223 0.678434
DDD 66 .5630555 .8534915 0.603132
DDD 67 .1905522 .7108265 0.837666
DDD 68 .6204752 .4591563 0.614089
DDD 69 .5656260 .3940469 0.337492
DDD 70 .6096979 .2155174 0.847282
DDD 71 .7792088 .5003205 0.137550
DDD 72 .0957636 .7648984 0.123305
DDD 73 .4918719 .6469900 0.269086
DDD 74 .0575160 .0123142 0.580967
DDD 75 .1901674 .8473261 0.439879
DDD 76 .8881828 .4195381 0.267331
DDD 77 .9800823 .0025329 0.308627
DDD 78 .5824800 .7774640 0.377938
DDD 79 .3599777 .5623832 0.647320
DDD 80 .0722629 .5455206 0.348396
