id X Y
D 1 .5751478 .4280818
DD 2 .1783997 .1631058
DD 3 .9975356 .1036414
DD 4 .7548277 .4665780
DD 5 .9733804 .9470604
DD 6 .8747535 .5077925
DD 7 .9874244 .9775977
DD 8 .1879515 .8796882
DD 9 .8597863 .5423701
DD 10 .3107023 .4890885
DD 11 .2183955 .0347802
DD 12 .1748730 .1955890
DD 13 .1356338 .0390406
DD 14 .1503235 .0720445
DD 15 .2759982 .0469186
DD 16 .3084879 .4973043
DD 17 .5830073 .7469067
DD 18 .2043888 .9910128
DD 19 .2625951 .4976722
DD 20 .1367608 .1277423
DD 21 .1945188 .8926375
DD 22 .3177737 .0429666
DD 23 .2080078 .6641732
DD 24 .2489730 .9234697
DD 25 .8656634 .3649241
DD 26 .5499011 .3542275
DD 27 .1706268 .5385256
DD 28 .3993296 .3046448
DD 29 .2939352 .1281759
DD 30 .6925292 .6487990
DD 31 .0469297 .7824946
DD 32 .2454369 .1340739
DD 33 .1202258 .0545996
DD 34 .3293529 .2847847
DD 35 .4862586 .2406566
DD 36 .1268235 .4341361
DD 37 .9144353 .1940729
DD 38 .1770415 .4386540
DD 39 .0616125 .7443099
DD 40 .5313316 .1011020
DD 41 .5486286 .6457522
DD 42 .3574949 .3053949
DD 43 .9761198 .0204752
DD 44 .4948607 .6821552
DD 45 .8174804 .2148862
DD 46 .5362514 .5458790
DD 47 .0887579 .4773508
DD 48 .1526059 .0812047
DD 49 .8571549 .9328380
DD 50 .5221443 .4510417
DD 51 .9217967 .4696139
DD 52 .0075835 .7353583
DD 53 .9801746 .2878505
DD 54 .9584522 .4057650
DD 55 .5663486 .3539941
DD 56 .2048992 .3547086
DD 57 .9852381 .6586196
DD 58 .1459514 .2236282
DD 59 .0313114 .2275745
DD 60 .1978650 .7438644
DD 61 .8173528 .9622735
DD 62 .8234293 .7869758
DD 63 .5848993 .6983079
DD 64 .6647302 .5244404
DD 65 .6450552 .9228839
DD 66 .8913792 .1650324
DD 67 .0168629 .3692667
DD 68 .3824479 .7535022
DD 69 .9878973 .6361699
DD 70 .5997486 .9960733
DD 71 .5034040 .9251767
DD 72 .9865536 .4837406
DD 73 .4687849 .2505844
DD 74 .6307713 .4079459
DD 75 .8857003 .7918145
DD 76 .1438891 .2369346
DD 77 .0821574 .6045050
DD 78 .7930718 .1145126
DD 79 .6768560 .2958829
DD 80 .6375621 .1630416
DD 81 .5604081 .5537817
DD 82 .7033821 .5638705
DD 83 .9910079 .0850055
DD 84 .2111866 .3330342
DD 85 .4873479 .4934262
DD 86 .8673715 .1274842
DD 87 .8422153 .2745175
DD 88 .7421067 .1643857
DD 89 .2489229 .2217581
DD 90 .9812451 .3076479
DD 91 .8896741 .3697573
DD 92 .4109626 .4038867
DD 93 .7278011 .8148547
DD 94 .0609209 .8039754
DD 95 .7096981 .4695964
DD 96 .0076118 .3932568
DD 97 .8398521 .5736814
DD 98 .1657547 .0178978
DD 99 .0538196 .5889771
DD 100 .3610789 .5187958
DD 101 .5769472 .3758141
DD 102 .0189357 .1874285
DD 103 .3062636 .1452562
DD 104 .1038587 .7971023
DD 105 .1619157 .9081915
DD 106 .7368346 .8327394
DD 107 .4829617 .7351879
DD 108 .5785580 .4746652
DD 109 .2378982 .2768705
DD 110 .1647393 .5563692
DD 111 .6181728 .2864057
DD 112 .6675140 .3199192
DD 113 .7057447 .3842871
DD 114 .9765707 .4801707
DD 115 .2636871 .4992986
DD 116 .6736866 .9621323
DD 117 .8895104 .2340579
DD 118 .7313301 .7143808
DD 119 .0794953 .2022068
DD 120 .1037764 .1822791
DD 121 .1515109 .9678853
DD 122 .4891803 .2424813
DD 123 .1237103 .8248905
DD 124 .3021756 .4868292
DD 125 .8948004 .9586663
DD 126 .3752235 .4687991
DD 127 .4534374 .6522617
DD 128 .3570186 .5961686
DD 129 .0823482 .6784302
DD 130 .6391951 .4140733
DD 131 .0271912 .8523967
DD 132 .5472513 .6551453
DD 133 .9685897 .3292653
DD 134 .2944439 .1575030
DD 135 .6533683 .4798782
DD 136 .8222973 .0240186
DD 137 .6804389 .3699258
DD 138 .3297325 .6120651
DD 139 .8581876 .7375496
DD 140 .4035538 .4338673
DD 141 .6012523 .0903390
DD 142 .7725426 .0831762
DD 143 .0504180 .7367923
DD 144 .5696077 .0912979
DD 145 .2026421 .2807672
DD 146 .5427283 .2990542
DD 147 .2391182 .8284706
DD 148 .0347166 .9930707
DD 149 .0354420 .8119076
DD 150 .0705163 .7144134
DD 151 .8145227 .2837190
DD 152 .0527578 .2620469
DD 153 .0325371 .5867459
DD 154 .0630089 .8774122
DD 155 .5311089 .6857769
DD 156 .4765034 .7416385
DD 157 .0926716 .8445103
DD 158 .5885004 .5130489
DD 159 .8357926 .8511095
DD 160 .4747359 .3867249
DD 161 .1057589 .1916037
DD 162 .8080754 .7144889
DD 163 .0631003 .4300819
DD 164 .4573758 .1647817
DD 165 .1466219 .0039239
DD 166 .2191130 .2470795
DD 167 .7730766 .5444877
DD 168 .9814476 .2317476
DD 169 .5054987 .9895107
DD 170 .1854760 .4580990
DD 171 .6365891 .9012622
DD 172 .0083682 .0729372
DD 173 .5400540 .7199937
