id X Y
DD 1 .0553967 .1229109
DD 2 .6885272 .7714234
DD 3 .4636777 .2471736
DD 4 .4181382 .3227143
DD 5 .0202253 .2862235
DD 6 .0813426 .0163078
DD 7 .3831161 .0176380
DD 8 .5482667 .0125117
DD 9 .8596801 .2522068
DD 10 .9716154 .7285984
DD 11 .8191634 .1190831
DD 12 .7985948 .4389194
DD 13 .6892854 .1634207
DD 14 .3986389 .8338770
DD 15 .2295691 .9864848
DD 16 .9554242 .9269897
DD 17 .2233198 .3189442
DD 18 .6580282 .0019747
DD 19 .5704675 .5550926
DD 20 .7791993 .7914821
DD 21 .0928546 .3148841
DD 22 .7649808 .2953780
DD 23 .9670792 .4051899
DD 24 .9832571 .0363197
DD 25 .0503616 .9223613
DD 26 .4805913 .5083292
DD 27 .6222400 .9133141
DD 28 .3558930 .4321790
DD 29 .0768831 .1676946
DD 30 .7424046 .4591919
DD 31 .4025756 .9625458
DD 32 .6501293 .3695488
DD 33 .0991601 .9740352
DD 34 .0005526 .7369377
DD 35 .4210500 .5965131
DD 36 .2132338 .5603811
DD 37 .0905223 .4932372
DD 38 .9959716 .5158894
DD 39 .1885161 .7087843
DD 40 .0506915 .2122337





