id X Y
DD 1 .9690425 .8882654
DD 2 .3408501 .6724226
DD 3 .7533278 .7811383
DD 4 .9657399 .8398141
DD 5 .5476511 .5054127
DD 6 .4906983 .4164025
DD 7 .1661885 .3152471
DD 8 .7305389 .7355684
DD 9 .9363201 .5992797
DD 10 .5038233 .9421866
DD 11 .0329640 .7489233
DD 12 .4848039 .9463681
DD 13 .2131300 .9694234
DD 14 .2171405 .4988359
DD 15 .8711748 .4085003
DD 16 .2118636 .7242544
DD 17 .5684087 .6371468
DD 18 .5741669 .3833538
DD 19 .7058592 .3563330
DD 20 .0580960 .8443634
DD 21 .6537832 .3977896
DD 22 .4014604 .4986163
DD 23 .9611082 .2499523
DD 24 .9992467 .3612451
DD 25 .4650188 .5223606
DD 26 .3738459 .0001876
DD 27 .1155490 .4515744
DD 28 .6234521 .8172885
DD 29 .7199474 .6747959
DD 30 .3924251 .0836586
DD 31 .8819126 .4171399
DD 32 .4131665 .9646553
DD 33 .1341977 .7556582
DD 34 .0095268 .9524239
DD 35 .2997206 .9760880
DD 36 .0058530 .4879031
DD 37 .8138411 .9026237
DD 38 .3199082 .8690962
DD 39 .1340365 .5701044
DD 40 .3859529 .5152639
DD 41 .1754770 .2726358
DD 42 .8976751 .9320375
DD 43 .3521329 .8511100
DD 44 .8083043 .8823213
DD 45 .3706859 .5001325
DD 46 .8935462 .8317674
DD 47 .2038301 .2457911
DD 48 .4758364 .1626138
DD 49 .1331856 .8702899
DD 50 .3172397 .3302914
DD 51 .5601701 .1760023
DD 52 .5920243 .4054718
DD 53 .2834307 .2657532
DD 54 .8149207 .5696715
DD 55 .6689951 .5814034
DD 56 .3812421 .3221761
DD 57 .8168045 .8398562
DD 58 .9118008 .5544442
DD 59 .3649059 .2227250
DD 60 .0178125 .3373099
DD 61 .5679552 .1388672
DD 62 .7251402 .2657716
DD 63 .0249820 .9510872
DD 64 .1272023 .4729535
DD 65 .8852375 .0403223
DD 66 .5630555 .8534915
DD 67 .1905522 .7108265
DD 68 .6204752 .4591563
DD 69 .5656260 .3940469
DD 70 .6096979 .2155174
DD 71 .7792088 .5003205
DD 72 .0957636 .7648984
DD 73 .4918719 .6469900
DD 74 .0575160 .0123142
DD 75 .1901674 .8473261
DD 76 .8881828 .4195381
DD 77 .9800823 .0025329
DD 78 .5824800 .7774640
DD 79 .3599777 .5623832
DD 80 .0722629 .5455206
