id X Y
DD 1 .2554908 .2161539
DD 2 .6643801 .6546883
DD 3 .0384555 .8114964
DD 4 .2904999 .5319065
DD 5 .6611993 .3416676
DD 6 .0669221 .1437937
DD 7 .0156494 .6219213
DD 8 .5272527 .8491466
DD 9 .3388411 .2121065
DD 10 .8881388 .3530953
DD 11 .8565030 .9189033
DD 12 .9960348 .7975356
DD 13 .8102070 .1222685
DD 14 .1841627 .4778743
DD 15 .2684232 .7880959
DD 16 .1812565 .7527498
DD 17 .2944416 .1048585
DD 18 .9096172 .4858095
DD 19 .0924797 .4059508
DD 20 .4820673 .6249344
DD 21 .0250365 .0873790
DD 22 .0219833 .0540426
DD 23 .9248437 .7156299
DD 24 .3416116 .3528002
DD 25 .6362546 .9937707
DD 26 .4627400 .2147584
DD 27 .6237580 .7033693
DD 28 .0794134 .5866431
DD 29 .8771648 .5914659
DD 30 .1611527 .6202905
DD 31 .0090479 .2888456
DD 32 .9809662 .7310627
DD 33 .8528710 .0290416
DD 34 .1167397 .8270458
DD 35 .1900825 .9251263
DD 36 .7962635 .4439378
DD 37 .3089281 .0291966
DD 38 .9016032 .3608193
DD 39 .4620095 .9608141
DD 40 .7716568 .4889986
DD 41 .1663410 .5963044
DD 42 .5839680 .5643549
DD 43 .5889858 .6490322
DD 44 .6870902 .5151127
DD 45 .5809515 .8673260
DD 46 .1094267 .3412875
DD 47 .5470378 .3949223
DD 48 .0934104 .8861905
DD 49 .2424217 .3793983
DD 50 .5865459 .8988839
DD 51 .4280887 .4153630
DD 52 .0421133 .1113891
DD 53 .4444320 .5469451
DD 54 .7086467 .4552791
DD 55 .2105977 .4416457
DD 56 .0725402 .7260803
DD 57 .6491144 .5356877
DD 58 .7037255 .6151907
DD 59 .4811603 .4278758
DD 60 .0691954 .6498272
DD 61 .8351505 .9904654
DD 62 .7396402 .7313677
DD 63 .9453286 .4349002
DD 64 .8245112 .0983968
DD 65 .8603695 .2183056
DD 66 .6218414 .0573204
DD 67 .6948127 .9415915
DD 68 .7400453 .0526139
DD 69 .3860868 .4477152
DD 70 .9060855 .8601510
DD 71 .7021341 .7923502
DD 72 .0717490 .0876484
DD 73 .6018310 .6796965
DD 74 .2087230 .9005911
DD 75 .8927056 .8217211
DD 76 .4726023 .0421030
DD 77 .0555132 .4155219
DD 78 .5323095 .8006318
DD 79 .3982199 .9040455
DD 80 .3085686 .5570547
DD 81 .3354979 .1908322
DD 82 .8344464 .8074127
DD 83 .2241356 .7581082
DD 84 .3214771 .9409822
DD 85 .1674421 .3651558
DD 86 .8529114 .3253187
DD 87 .5679535 .2937644
DD 88 .6850968 .1172924
DD 89 .6801759 .0104766
DD 90 .3602981 .3265139
DD 91 .4038854 .6195656
DD 92 .3483248 .5869423
DD 93 .1613013 .0120097
DD 94 .5565364 .3634230
DD 95 .7034211 .0374360
DD 96 .7820640 .3894313
DD 97 .5645962 .6388749
DD 98 .2178271 .3949528
DD 99 .7902074 .4324777
DD 100 .8440246 .9712231
DD 101 .3477137 .8618908
DD 102 .5056742 .0015266
DD 103 .8315576 .4230186
DD 104 .4483399 .6714343
DD 105 .9100742 .5902410
DD 106 .9998597 .8022856
DD 107 .3478178 .4680472
DD 108 .0745402 .2104114
DD 109 .9672547 .7682981
DD 110 .5543591 .0010949
DD 111 .8747223 .8362069
DD 112 .8730889 .1175968
DD 113 .6395845 .9184191
DD 114 .9853526 .9762679
DD 115 .5427743 .9225583
DD 116 .2223380 .4608659
DD 117 .8490639 .2350613
DD 118 .3856445 .6922111
DD 119 .3415987 .8563450
DD 120 .0644186 .5403007
DD 121 .8101278 .7300939
DD 122 .0199579 .4494650
DD 123 .2161150 .6750327
DD 124 .1952362 .3851437
DD 125 .9661844 .1987165
DD 126 .2907281 .1029055
DD 127 .8952900 .5469201
