id X Y
DD 1 .4480556 .7176479
DD 2 .5896432 .8748067
DD 3 .4486229 .9320217
DD 4 .8030955 .6273636
DD 5 .9653161 .1801177
DD 6 .1099249 .0082250
DD 7 .6620228 .0630553
DD 8 .0216070 .5886634
DD 9 .7752047 .3731245
DD 10 .2337068 .9497481
DD 11 .6756544 .1735660
DD 12 .1507544 .9606250
DD 13 .1320161 .6720957
DD 14 .8644298 .2957694
DD 15 .5378601 .5711044
DD 16 .4308681 .9332947
DD 17 .6050837 .1512651
DD 18 .7603218 .9124820
DD 19 .9243753 .9735383
DD 20 .2072087 .8149311
DD 21 .1960811 .9430313
DD 22 .5971541 .5396455
DD 23 .3772137 .1801573
DD 24 .7038908 .1749817
DD 25 .6951881 .7407988
DD 26 .0342360 .2742558
DD 27 .3563310 .2060241
DD 28 .3227141 .6989321
DD 29 .4249256 .4490851
DD 30 .6951469 .4232514
DD 31 .0516988 .8462448
DD 32 .5366013 .2539278
DD 33 .9618690 .6292098
DD 34 .3848617 .2026749
DD 35 .5323273 .2188661
DD 36 .5450042 .0898528
DD 37 .2428566 .9084122
DD 38 .6500805 .6239874
DD 39 .8126806 .2921365
DD 40 .3312900 .4013275
DD 41 .6537148 .9147756
DD 42 .9497310 .6465151
DD 43 .7958347 .7338982
DD 44 .6097806 .6518722
DD 45 .2649296 .5698661
DD 46 .2377665 .2882889
DD 47 .8066366 .6279126
DD 48 .3727706 .1122622
DD 49 .3200989 .7155294
DD 50 .6705410 .8758193
DD 51 .5570261 .6839473
DD 52 .3455091 .9908808
DD 53 .3994070 .0708130
DD 54 .4361970 .9766295
DD 55 .8895903 .5254897
DD 56 .6297828 .3346617
DD 57 .3717687 .4095212
DD 58 .3636598 .7966517
DD 59 .5243260 .4709780
DD 60 .1643983 .5549887
DD 61 .3156963 .6184332
DD 62 .0039860 .9378709
DD 63 .2874928 .9314773
DD 64 .3535146 .9837046
DD 65 .0303505 .9407527
DD 66 .2869724 .3998858
DD 67 .9303431 .1297542
DD 68 .3114343 .2901626
