id X Y
DD 1 .0772941 .7517653
DD 2 .9178951 .3911000
DD 3 .2322502 .1956419
DD 4 .6667392 .8974359
DD 5 .6522818 .0869848
DD 6 .1902014 .0184769
DD 7 .0861294 .6735361
DD 8 .9477190 .7652294
DD 9 .3760413 .3211429
DD 10 .4730844 .7054485
DD 11 .1110555 .6089008
DD 12 .5512315 .0819293
DD 13 .8278613 .4025953
DD 14 .0382182 .1300978
DD 15 .9155922 .6359092
DD 16 .4043755 .0541756
DD 17 .1155364 .2349964
DD 18 .9049565 .7935084
DD 19 .2186812 .8591571
DD 20 .1721557 .6971768
DD 21 .4758872 .9492749
DD 22 .9185037 .6702724
DD 23 .2574765 .4646685
DD 24 .4732751 .3412616
DD 25 .2287702 .5738520
DD 26 .3570815 .3462014
DD 27 .0307842 .8086712
DD 28 .5391679 .8892431
DD 29 .1435356 .5951678
DD 30 .1084964 .2144053
DD 31 .9233967 .8766016
DD 32 .7023822 .3430279
DD 33 .0933007 .4201138
DD 34 .2416694 .1641888
DD 35 .2605140 .4618240
DD 36 .5730769 .4186848
DD 37 .0638113 .1464971
DD 38 .9588459 .9354934
DD 39 .7203545 .7455835
DD 40 .6100536 .2449669
DD 41 .1500686 .3171974
DD 42 .4493596 .9248974
DD 43 .2869604 .1667429
DD 44 .0154010 .1910647
DD 45 .1153076 .4782069
DD 46 .0759808 .7174644
DD 47 .5541128 .5518835
DD 48 .4794842 .7951472
DD 49 .4033180 .3802738
DD 50 .6100357 .9820145
DD 51 .6951734 .4333829
DD 52 .2756699 .5660298
DD 53 .1865051 .5584035
DD 54 .8916391 .6056729
DD 55 .2925807 .3151139
DD 56 .5518330 .1060896
DD 57 .0984943 .7930009
DD 58 .3265403 .0568297
DD 59 .4746309 .3524372
DD 60 .3883453 .5543290












