id X Y Z
DDD 1 .4562268 .3270173 0.776337
DDD 2 .1446067 .4215682 0.049433
DDD 3 .7165297 .1124237 0.868890
DDD 4 .4352221 .1198810 0.675492
DDD 5 .8284573 .7344269 0.223466
DDD 6 .9659420 .5679575 0.525094
DDD 7 .2870068 .0583489 0.368541
DDD 8 .2598152 .7587548 0.982110
DDD 9 .2320271 .9272779 0.655651
DDD 10 .1776499 .3571925 0.987804
DDD 11 .1892982 .9701315 0.416452
DDD 12 .7186653 .3320150 0.531817
DDD 13 .7137117 .0383388 0.204080
DDD 14 .4790304 .3687460 0.512795
DDD 15 .6279207 .1832560 0.302600
DDD 16 .3508571 .8655702 0.717312
DDD 17 .8972570 .3643412 0.879855
DDD 18 .1415220 .7963484 0.928577
DDD 19 .0454977 .9573374 0.459072
DDD 20 .1822424 .0293770 0.993365
DDD 21 .4938615 .0380444 0.966515
DDD 22 .4920431 .3364453 0.206228
DDD 23 .0825835 .2139600 0.820616
DDD 24 .6725136 .7712841 0.390310
DDD 25 .7832126 .7639483 0.006336
DDD 26 .6214966 .7341460 0.641972
DDD 27 .3905503 .7633977 0.460537
DDD 28 .7489507 .2020549 0.676834
DDD 29 .6435691 .8948761 0.555808
DDD 30 .2221224 .5617341 0.305797
DDD 31 .2998554 .3853260 0.768848
DDD 32 .6137317 .4414086 0.790805
DDD 33 .4007860 .0211800 0.513939
DDD 34 .1175428 .0430959 0.633641
DDD 35 .2249158 .9606701 0.063583
DDD 36 .3593526 .8106981 0.946042
DDD 37 .8325865 .0138541 0.839661
DDD 38 .0844979 .8507022 0.431524
DDD 39 .9407204 .5587642 0.389137
DDD 40 .1493583 .3086280 0.753292
DDD 41 .1057904 .1073688 0.325853
DDD 42 .9754277 .7900604 0.173775
DDD 43 .4952198 .9660273 0.944324
DDD 44 .8192437 .7321931 0.233800
DDD 45 .2406160 .1275757 0.939508
DDD 46 .9362113 .1498345 0.538163
DDD 47 .5254357 .5993933 0.246774
DDD 48 .2250392 .1058033 0.683626
DDD 49 .8875764 .3645584 0.870261
DDD 50 .6735320 .2341138 0.150907
DDD 51 .1241426 .0797637 0.050324
DDD 52 .5147517 .2573395 0.504904
DDD 53 .7689008 .8598402 0.440401
DDD 54 .2614915 .2065903 0.451448
DDD 55 .1578775 .9477830 0.823639
DDD 56 .7204878 .4306652 0.171605
DDD 57 .0778142 .0218884 0.427710
